ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,70.26,,,,,70.26,,,
3,80.26,,,,,80.26,,,
4,139.54,139.54,,,,,,,
5,144.07,144.07,,,,,,,
6,144.76,144.76,,,,,,,
7,146.75,146.75,,,,,,,
8,147.03,147.03,,,,,,,
9,147.24,147.24,,,,,,,
10,147.71,147.71,,,,,,,
11,148.42,148.42,,,,,,,
12,149.81,149.81,,,,,,,
13,150.36,150.36,,,,,,,
14,150.66,150.66,,,,,,,
15,151.12,151.12,,,,,,,
16,151.81,151.81,,,,,,,
17,152.55,152.55,,,,,,,
18,153.41,153.41,,,,,,,
19,153.91,153.91,,,,,,,
20,154.23,154.23,,,,,,,
21,154.57,154.57,,,,,,,
22,155.75,155.75,,,,,,,
23,156.26,156.26,,,,,,,
24,156.92,156.92,,,,,,,
25,157.13,157.13,,,,,,,
26,157.46,157.46,,,,,,,
27,159.6,159.6,,,,,,,
28,160.02,160.02,,,,,,,
29,160.02,,,160.02,,,,,
30,170.93,170.93,,,,,,,
31,171.32,171.32,,,,,,,
32,171.78,171.78,,,,,,,
33,173.35,173.35,,,,,,,
34,173.81,173.81,,,,,,,
35,173.96,173.96,,,,,,,
36,174.34,174.34,,,,,,,
37,174.49,174.49,,,,,,,
38,175.02,175.02,,,,,,,
39,175.34,175.34,,,,,,,
40,176.02,176.02,,,,,,,
41,176.33,176.33,,,,,,,
42,177.29,177.29,,,,,,,
43,177.56,177.56,,,,,,,
44,177.77,177.77,,,,,,,
45,179.3,179.3,,,,,,,
46,179.51,179.51,,,,,,,
47,179.69,179.69,,,,,,,
48,180.09,,180.09,,,,,,
49,180.27,,180.27,,,,,,
50,180.77,,180.77,,,,,,
51,181.15,,181.15,,,,,,
52,182.1,,182.1,,,,,,
53,183.74,,183.74,,,,,,
54,184.32,,184.32,,,,,,
55,184.55,,184.55,,,,,,
56,185.21,,185.21,,,,,,
57,185.48,,185.48,,,,,,
58,185.92,,185.92,,,,,,
59,186.98,,186.98,,,,,,
60,187.57,,187.57,,,,,,
61,188.12,,188.12,,,,,,
62,188.33,,188.33,,,,,,
63,188.97,,188.97,,,,,,
64,190.24,,190.24,,,,,,
65,190.81,,190.81,,,,,,
66,191.08,,191.08,,,,,,
67,191.35,,191.35,,,,,,
