ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,5.33,5.33,,,,,,,
3,36.01,36.01,,,,,,,
4,38.05,38.05,,,,,,,
5,38.33,38.33,,,,,,,
6,41.69,41.69,,,,,,,
7,42.56,42.56,,,,,,,
8,42.86,42.86,,,,,,,
9,44.37,44.37,,,,,,,
10,44.69,44.69,,,,,,,
11,44.87,44.87,,,,,,,
12,44.95,44.95,,,,,,,
13,45.02,45.02,,,,,,,
14,45.11,45.11,,,,,,,
15,45.87,45.87,,,,,,,
16,46.08,46.08,,,,,,,
17,46.3,46.3,,,,,,,
18,47.71,47.71,,,,,,,
19,47.84,47.84,,,,,,,
20,48.57,48.57,,,,,,,
21,51.14,51.14,,,,,,,
22,51.39,51.39,,,,,,,
23,51.48,51.48,,,,,,,
24,51.54,51.54,,,,,,,
25,51.6,51.6,,,,,,,
26,51.67,51.67,,,,,,,
27,51.67,,,51.67,,,,,
28,134.76,,,,,134.76,,,
29,137.2,,,,,,,137.2,
30,138.6,,,,,,,138.6,
31,144.76,,,,,144.76,,,
32,145.68,145.68,,,,,,,
33,146.5,146.5,,,,,,,
34,148.49,148.49,,,,,,,
35,149.65,149.65,,,,,,,
36,150.0,150.0,,,,,,,
37,151.39,151.39,,,,,,,
38,151.76,151.76,,,,,,,
39,152.05,152.05,,,,,,,
40,152.28,152.28,,,,,,,
41,152.41,152.41,,,,,,,
42,152.48,152.48,,,,,,,
43,152.56,152.56,,,,,,,
44,153.16,153.16,,,,,,,
45,154.29,154.29,,,,,,,
46,154.63,154.63,,,,,,,
47,155.04,155.04,,,,,,,
48,155.7,155.7,,,,,,,
49,155.85,155.85,,,,,,,
50,156.08,156.08,,,,,,,
51,156.65,156.65,,,,,,,
52,157.78,157.78,,,,,,,
53,158.1,158.1,,,,,,,
54,158.16,158.16,,,,,,,
55,158.22,158.22,,,,,,,
56,158.27,158.27,,,,,,,
57,158.27,,,158.27,,,,,
58,178.31,178.31,,,,,,,
59,178.95,178.95,,,,,,,
60,179.23,179.23,,,,,,,
61,179.73,179.73,,,,,,,
62,180.05,180.05,,,,,,,
63,180.09,,180.09,,,,,,
64,180.39,,180.39,,,,,,
65,181.45,,181.45,,,,,,
66,182.03,,182.03,,,,,,
67,182.72,,182.72,,,,,,
68,183.76,,183.76,,,,,,
69,184.99,,184.99,,,,,,
70,185.2,,185.2,,,,,,
71,185.53,,185.53,,,,,,
72,185.7,,185.7,,,,,,
73,185.99,,185.99,,,,,,
74,186.28,,186.28,,,,,,
75,186.66,,186.66,,,,,,
76,187.16,,187.16,,,,,,
77,188.33,,188.33,,,,,,
78,188.48,,188.48,,,,,,
79,188.61,,188.61,,,,,,
80,188.65,,188.65,,,,,,
81,188.71,,188.71,,,,,,
82,188.77,,188.77,,,,,,
83,188.89,,188.89,,,,,,
84,189.08,,189.08,,,,,,
85,189.13,,189.13,,,,,,
86,191.17,,191.17,,,,,,
87,191.61,,191.61,,,,,,
88,191.65,,191.65,,,,,,
89,191.74,,191.74,,,,,,
90,192.03,,192.03,,,,,,
91,192.4,,192.4,,,,,,
92,196.58,,196.58,,,,,,
93,197.3,,197.3,,,,,,
94,197.56,,197.56,,,,,,
95,197.66,,197.66,,,,,,
96,198.01,,198.01,,,,,,
97,198.6,,198.6,,,,,,
98,199.12,,199.12,,,,,,
99,199.42,,199.42,,,,,,
100,199.67,,199.67,,,,,,
101,201.38,,201.38,,,,,,
102,202.77,,202.77,,,,,,
103,204.39,,204.39,,,,,,
104,205.2,,205.2,,,,,,
105,205.58,,205.58,,,,,,
106,205.88,,205.88,,,,,,
107,206.35,,206.35,,,,,,
108,206.63,,206.63,,,,,,
109,207.33,,207.33,,,,,,
110,209.36,,209.36,,,,,,
111,209.75,,209.75,,,,,,
112,210.73,,210.73,,,,,,
113,210.87,,210.87,,,,,,
114,211.07,,211.07,,,,,,
115,211.38,,211.38,,,,,,
116,211.71,,211.71,,,,,,
117,213.19,,213.19,,,,,,
118,213.3,,213.3,,,,,,
119,213.49,,213.49,,,,,,
120,213.56,,213.56,,,,,,
121,213.62,,213.62,,,,,,
122,213.68,,213.68,,,,,,
123,213.92,,213.92,,,,,,
124,214.59,,214.59,,,,,,
125,216.7,,216.7,,,,,,
126,217.8,,217.8,,,,,,
127,218.24,,218.24,,,,,,
128,218.76,,218.76,,,,,,
129,218.95,,218.95,,,,,,
130,219.12,,219.12,,,,,,
131,221.08,,221.08,,,,,,
132,221.3,,221.3,,,,,,
133,221.52,,221.52,,,,,,
134,221.72,,221.72,,,,,,
135,224.63,,224.63,,,,,,
136,225.01,,225.01,,,,,,
137,225.08,,225.08,,,,,,
138,225.14,,225.14,,,,,,
139,225.27,,225.27,,,,,,
140,225.5,,225.5,,,,,,
141,226.19,,226.19,,,,,,
142,226.47,,226.47,,,,,,
143,229.07,,229.07,,,,,,
144,229.46,,229.46,,,,,,
145,229.63,,229.63,,,,,,
146,229.93,,229.93,,,,,,
147,230.15,,230.15,,,,,,
148,230.8,,230.8,,,,,,
149,231.04,,231.04,,,,,,
150,231.26,,231.26,,,,,,
151,231.89,,231.89,,,,,,
152,233.52,,233.52,,,,,,
153,233.93,,233.93,,,,,,
154,234.11,,234.11,,,,,,
155,234.33,,234.33,,,,,,
156,236.72,,236.72,,,,,,
157,237.32,,237.32,,,,,,
158,237.58,,237.58,,,,,,
159,237.71,,237.71,,,,,,
160,239.35,,239.35,,,,,,
161,239.99,,239.99,,,,,,
162,240.76,,240.76,,,,,,
163,241.09,,241.09,,,,,,
164,241.29,,241.29,,,,,,
165,241.45,,241.45,,,,,,
166,241.76,,241.76,,,,,,
167,243.96,,243.96,,,,,,
168,245.91,,245.91,,,,,,
169,247.94,,247.94,,,,,,
170,248.2,,248.2,,,,,,
171,248.77,,248.77,,,,,,
172,249.14,,249.14,,,,,,
173,249.75,,249.75,,,,,,
174,250.07,,250.07,,,,,,
175,250.5,,250.5,,,,,,
176,252.15,,252.15,,,,,,
177,252.58,,252.58,,,,,,
178,252.86,,252.86,,,,,,
179,253.87,,253.87,,,,,,
180,254.29,,254.29,,,,,,
181,254.63,,254.63,,,,,,
182,255.69,,255.69,,,,,,
183,255.86,,255.86,,,,,,
184,255.95,,255.95,,,,,,
185,256.03,,256.03,,,,,,
186,256.08,,256.08,,,,,,
187,256.18,,256.18,,,,,,
188,256.24,,256.24,,,,,,
189,256.33,,256.33,,,,,,
190,256.4,,256.4,,,,,,
191,258.47,,258.47,,,,,,
192,259.09,,259.09,,,,,,
193,259.43,,259.43,,,,,,
194,259.52,,259.52,,,,,,
195,259.57,,259.57,,,,,,
196,259.65,,259.65,,,,,,
197,259.71,,259.71,,,,,,
198,259.94,,259.94,,,,,,
199,260.02,,260.02,,,,,,
200,260.22,,260.22,,,,,,
201,260.97,,260.97,,,,,,
202,261.19,,261.19,,,,,,
203,261.56,,261.56,,,,,,
204,261.71,,261.71,,,,,,
205,262.57,,262.57,,,,,,
206,266.3,,266.3,,,,,,
207,266.82,,266.82,,,,,,
208,267.16,,267.16,,,,,,
209,267.96,,267.96,,,,,,
210,268.17,,268.17,,,,,,
211,268.27,,268.27,,,,,,
212,268.38,,268.38,,,,,,
213,268.49,,268.49,,,,,,
214,268.49,,,,268.49,,,,
215,360.19,360.19,,,,,,,
216,366.17,366.17,,,,,,,
217,366.97,366.97,,,,,,,
218,367.32,367.32,,,,,,,
219,367.53,367.53,,,,,,,
220,368.07,368.07,,,,,,,
221,368.4,368.4,,,,,,,
222,368.7,368.7,,,,,,,
223,369.17,369.17,,,,,,,
224,369.78,369.78,,,,,,,
225,370.16,370.16,,,,,,,
226,371.13,371.13,,,,,,,
227,371.67,371.67,,,,,,,
228,371.75,371.75,,,,,,,
229,371.87,371.87,,,,,,,
230,371.97,371.97,,,,,,,
231,372.05,372.05,,,,,,,
232,372.4,372.4,,,,,,,
233,372.6,372.6,,,,,,,
234,373.06,373.06,,,,,,,
235,374.18,374.18,,,,,,,
236,374.79,374.79,,,,,,,
237,374.99,374.99,,,,,,,
238,375.47,375.47,,,,,,,
239,376.6,376.6,,,,,,,
240,376.77,376.77,,,,,,,
241,376.77,,,376.77,,,,,
242,408.6,408.6,,,,,,,
243,409.13,409.13,,,,,,,
244,409.51,409.51,,,,,,,
245,409.76,409.76,,,,,,,
246,410.05,410.05,,,,,,,
247,410.47,410.47,,,,,,,
248,410.93,410.93,,,,,,,
249,411.59,411.59,,,,,,,
250,413.1,413.1,,,,,,,
251,413.32,413.32,,,,,,,
252,413.78,413.78,,,,,,,
253,414.04,414.04,,,,,,,
254,414.15,414.15,,,,,,,
255,414.19,414.19,,,,,,,
256,414.31,414.31,,,,,,,
257,414.52,414.52,,,,,,,
258,414.86,414.86,,,,,,,
259,416.24,416.24,,,,,,,
260,416.67,416.67,,,,,,,
261,416.86,416.86,,,,,,,
262,416.93,416.93,,,,,,,
263,417.06,417.06,,,,,,,
264,417.26,417.26,,,,,,,
265,417.76,417.76,,,,,,,
266,419.34,419.34,,,,,,,
267,419.34,,,419.34,,,,,
268,454.04,454.04,,,,,,,
269,454.66,454.66,,,,,,,
270,454.97,454.97,,,,,,,
271,455.39,455.39,,,,,,,
272,456.11,456.11,,,,,,,
273,456.3,456.3,,,,,,,
274,456.39,456.39,,,,,,,
275,456.5,456.5,,,,,,,
276,456.92,456.92,,,,,,,
277,457.23,457.23,,,,,,,
278,458.7,458.7,,,,,,,
279,458.84,458.84,,,,,,,
280,458.88,458.88,,,,,,,
281,459.07,459.07,,,,,,,
282,459.53,459.53,,,,,,,
283,459.75,459.75,,,,,,,
284,459.85,459.85,,,,,,,
285,460.02,460.02,,,,,,,
286,460.16,460.16,,,,,,,
287,460.55,460.55,,,,,,,
288,461.91,461.91,,,,,,,
289,462.26,462.26,,,,,,,
290,462.95,462.95,,,,,,,
291,465.07,465.07,,,,,,,
292,465.25,465.25,,,,,,,
293,465.25,,,465.25,,,,,
294,488.24,488.24,,,,,,,
295,488.99,488.99,,,,,,,
296,489.2,489.2,,,,,,,
297,489.4,489.4,,,,,,,
298,489.73,489.73,,,,,,,
299,490.04,490.04,,,,,,,
300,490.25,490.25,,,,,,,
301,490.39,490.39,,,,,,,
302,490.83,490.83,,,,,,,
303,491.24,491.24,,,,,,,
304,492.59,492.59,,,,,,,
305,493.04,493.04,,,,,,,
306,493.55,493.55,,,,,,,
307,493.67,493.67,,,,,,,
308,493.8,493.8,,,,,,,
309,494.1,494.1,,,,,,,
310,495.71,495.71,,,,,,,
311,495.79,495.79,,,,,,,
312,496.13,496.13,,,,,,,
313,496.19,496.19,,,,,,,
314,496.31,496.31,,,,,,,
315,496.39,496.39,,,,,,,
316,496.53,496.53,,,,,,,
317,496.83,496.83,,,,,,,
318,497.08,497.08,,,,,,,
319,497.08,,,497.08,,,,,
320,540.29,,540.29,,,,,,
321,556.42,,556.42,,,,,,
322,561.12,,561.12,,,,,,
323,565.64,,565.64,,,,,,
324,565.81,,565.81,,,,,,
325,565.92,,565.92,,,,,,
326,566.1,,566.1,,,,,,
327,566.66,,566.66,,,,,,
328,566.88,,566.88,,,,,,
329,567.14,,567.14,,,,,,
330,568.98,,568.98,,,,,,
331,569.52,,569.52,,,,,,
332,570.39,,570.39,,,,,,
333,571.23,,571.23,,,,,,
334,587.8,,587.8,,,,,,
335,589.36,,589.36,,,,,,
336,589.55,,589.55,,,,,,
337,589.66,,589.66,,,,,,
338,589.96,,589.96,,,,,,
339,590.77,,590.77,,,,,,
340,591.14,,591.14,,,,,,
341,591.72,,591.72,,,,,,
342,593.12,,593.12,,,,,,
343,593.64,,593.64,,,,,,
344,594.14,,594.14,,,,,,
345,594.76,,594.76,,,,,,
346,594.98,,594.98,,,,,,
347,595.19,,595.19,,,,,,
348,598.25,,598.25,,,,,,
349,635.72,,635.72,,,,,,
350,637.73,,637.73,,,,,,
351,638.14,,638.14,,,,,,
352,639.81,,639.81,,,,,,
353,640.24,,640.24,,,,,,
354,640.34,,640.34,,,,,,
355,640.47,,640.47,,,,,,
356,640.6,,640.6,,,,,,
357,640.83,,640.83,,,,,,
358,641.13,,641.13,,,,,,
359,641.57,,641.57,,,,,,
360,641.7,,641.7,,,,,,
361,641.82,,641.82,,,,,,
362,643.46,,643.46,,,,,,
363,644.05,,644.05,,,,,,
364,644.13,,644.13,,,,,,
365,644.32,,644.32,,,,,,
366,644.68,,644.68,,,,,,
367,645.01,,645.01,,,,,,
368,645.24,,645.24,,,,,,
369,645.48,,645.48,,,,,,
370,646.81,,646.81,,,,,,
371,647.06,,647.06,,,,,,
372,647.12,,647.12,,,,,,
373,647.21,,647.21,,,,,,
374,647.27,,647.27,,,,,,
375,647.49,,647.49,,,,,,
376,647.69,,647.69,,,,,,
377,648.05,,648.05,,,,,,
378,649.94,,649.94,,,,,,
379,650.38,,650.38,,,,,,
380,650.47,,650.47,,,,,,
381,650.57,,650.57,,,,,,
