ycol,frmain,frr25,frr100,pellets25,pellets100,toi25,toi100,tor25,tor100
1,0.0,0.0,,,,,,,
2,5.46,5.46,,,,,,,
3,5.86,5.86,,,,,,,
4,6.43,6.43,,,,,,,
5,6.67,6.67,,,,,,,
6,7.04,7.04,,,,,,,
7,8.0,8.0,,,,,,,
8,8.37,8.37,,,,,,,
9,8.7,8.7,,,,,,,
10,9.28,9.28,,,,,,,
11,9.56,9.56,,,,,,,
12,10.03,10.03,,,,,,,
13,10.38,10.38,,,,,,,
14,10.58,10.58,,,,,,,
15,10.81,10.81,,,,,,,
16,11.07,11.07,,,,,,,
17,12.26,12.26,,,,,,,
18,12.45,12.45,,,,,,,
19,12.67,12.67,,,,,,,
20,13.02,13.02,,,,,,,
21,13.26,13.26,,,,,,,
22,13.62,13.62,,,,,,,
23,14.03,14.03,,,,,,,
24,15.03,15.03,,,,,,,
25,15.22,15.22,,,,,,,
26,15.59,15.59,,,,,,,
27,15.59,,,15.59,,,,,
28,23.35,23.35,,,,,,,
29,23.53,23.53,,,,,,,
30,23.69,23.69,,,,,,,
31,24.13,24.13,,,,,,,
32,24.48,24.48,,,,,,,
33,24.66,24.66,,,,,,,
34,25.01,25.01,,,,,,,
35,25.28,25.28,,,,,,,
36,25.53,25.53,,,,,,,
37,25.84,25.84,,,,,,,
38,26.1,26.1,,,,,,,
39,26.3,26.3,,,,,,,
40,26.49,26.49,,,,,,,
41,26.73,26.73,,,,,,,
42,26.98,26.98,,,,,,,
43,27.31,27.31,,,,,,,
44,27.69,27.69,,,,,,,
45,28.35,28.35,,,,,,,
46,28.64,28.64,,,,,,,
47,29.08,29.08,,,,,,,
48,29.46,29.46,,,,,,,
49,29.68,29.68,,,,,,,
50,29.88,29.88,,,,,,,
51,30.1,30.1,,,,,,,
52,30.33,30.33,,,,,,,
53,30.33,,,30.33,,,,,
54,37.06,37.06,,,,,,,
55,37.3,37.3,,,,,,,
56,37.72,37.72,,,,,,,
57,37.98,37.98,,,,,,,
58,38.34,38.34,,,,,,,
59,38.75,38.75,,,,,,,
60,38.97,38.97,,,,,,,
61,39.19,39.19,,,,,,,
62,39.45,39.45,,,,,,,
63,39.74,39.74,,,,,,,
64,40.01,40.01,,,,,,,
65,40.2,40.2,,,,,,,
66,40.4,40.4,,,,,,,
67,40.67,40.67,,,,,,,
68,41.06,41.06,,,,,,,
69,41.53,41.53,,,,,,,
70,41.78,41.78,,,,,,,
71,42.06,42.06,,,,,,,
72,42.26,42.26,,,,,,,
73,43.13,43.13,,,,,,,
74,43.36,43.36,,,,,,,
75,43.65,43.65,,,,,,,
76,43.84,43.84,,,,,,,
77,44.13,44.13,,,,,,,
78,44.32,44.32,,,,,,,
79,44.32,,,44.32,,,,,
80,51.14,51.14,,,,,,,
81,51.54,51.54,,,,,,,
82,51.77,51.77,,,,,,,
83,52.16,52.16,,,,,,,
84,52.55,52.55,,,,,,,
85,52.84,52.84,,,,,,,
86,53.15,53.15,,,,,,,
87,53.36,53.36,,,,,,,
88,53.67,53.67,,,,,,,
89,53.86,53.86,,,,,,,
90,54.16,54.16,,,,,,,
91,54.36,54.36,,,,,,,
92,54.59,54.59,,,,,,,
93,54.78,54.78,,,,,,,
94,55.04,55.04,,,,,,,
95,55.3,55.3,,,,,,,
96,55.55,55.55,,,,,,,
97,55.81,55.81,,,,,,,
98,56.13,56.13,,,,,,,
99,56.38,56.38,,,,,,,
100,56.65,56.65,,,,,,,
101,57.39,57.39,,,,,,,
102,57.8,57.8,,,,,,,
103,58.13,58.13,,,,,,,
104,58.31,58.31,,,,,,,
105,58.31,,,58.31,,,,,
106,64.88,64.88,,,,,,,
107,65.04,65.04,,,,,,,
108,65.29,65.29,,,,,,,
109,65.54,65.54,,,,,,,
110,65.88,65.88,,,,,,,
111,66.29,66.29,,,,,,,
112,66.65,66.65,,,,,,,
113,66.99,66.99,,,,,,,
114,67.23,67.23,,,,,,,
115,67.61,67.61,,,,,,,
116,67.87,67.87,,,,,,,
117,68.05,68.05,,,,,,,
118,68.43,68.43,,,,,,,
119,68.84,68.84,,,,,,,
120,69.16,69.16,,,,,,,
121,69.69,69.69,,,,,,,
122,70.48,70.48,,,,,,,
123,70.86,70.86,,,,,,,
124,71.21,71.21,,,,,,,
125,71.49,71.49,,,,,,,
126,71.74,71.74,,,,,,,
127,71.91,71.91,,,,,,,
128,72.41,72.41,,,,,,,
129,72.64,72.64,,,,,,,
130,73.01,73.01,,,,,,,
131,73.01,,,73.01,,,,,
132,79.22,79.22,,,,,,,
133,79.42,79.42,,,,,,,
134,79.73,79.73,,,,,,,
135,80.43,80.43,,,,,,,
136,80.72,80.72,,,,,,,
137,80.93,80.93,,,,,,,
138,81.26,81.26,,,,,,,
139,81.46,81.46,,,,,,,
140,81.84,81.84,,,,,,,
141,82.02,82.02,,,,,,,
142,82.3,82.3,,,,,,,
143,82.56,82.56,,,,,,,
144,82.73,82.73,,,,,,,
145,82.94,82.94,,,,,,,
146,83.2,83.2,,,,,,,
147,83.5,83.5,,,,,,,
148,83.85,83.85,,,,,,,
149,84.13,84.13,,,,,,,
150,84.4,84.4,,,,,,,
151,84.62,84.62,,,,,,,
152,85.33,85.33,,,,,,,
153,85.6,85.6,,,,,,,
154,85.85,85.85,,,,,,,
155,86.1,86.1,,,,,,,
156,86.29,86.29,,,,,,,
157,86.29,,,86.29,,,,,
158,94.07,94.07,,,,,,,
159,94.29,94.29,,,,,,,
160,94.78,94.78,,,,,,,
161,95.0,95.0,,,,,,,
162,95.29,95.29,,,,,,,
163,95.72,95.72,,,,,,,
164,96.03,96.03,,,,,,,
165,96.24,96.24,,,,,,,
166,96.56,96.56,,,,,,,
167,96.86,96.86,,,,,,,
168,97.16,97.16,,,,,,,
169,97.34,97.34,,,,,,,
170,97.8,97.8,,,,,,,
171,98.12,98.12,,,,,,,
172,98.4,98.4,,,,,,,
173,98.7,98.7,,,,,,,
174,98.92,98.92,,,,,,,
175,99.19,99.19,,,,,,,
176,99.43,99.43,,,,,,,
177,99.76,99.76,,,,,,,
178,100.01,100.01,,,,,,,
179,100.26,100.26,,,,,,,
180,100.72,100.72,,,,,,,
181,101.04,101.04,,,,,,,
182,101.76,101.76,,,,,,,
183,101.76,,,101.76,,,,,
184,108.91,108.91,,,,,,,
185,109.08,109.08,,,,,,,
186,109.33,109.33,,,,,,,
187,109.5,109.5,,,,,,,
188,109.86,109.86,,,,,,,
189,110.35,110.35,,,,,,,
190,110.7,110.7,,,,,,,
191,110.88,110.88,,,,,,,
192,111.19,111.19,,,,,,,
193,111.48,111.48,,,,,,,
194,112.09,112.09,,,,,,,
195,112.36,112.36,,,,,,,
196,112.62,112.62,,,,,,,
197,112.87,112.87,,,,,,,
198,113.26,113.26,,,,,,,
199,113.65,113.65,,,,,,,
200,113.98,113.98,,,,,,,
201,114.41,114.41,,,,,,,
202,114.57,114.57,,,,,,,
203,114.78,114.78,,,,,,,
204,115.33,115.33,,,,,,,
205,115.59,115.59,,,,,,,
206,115.85,115.85,,,,,,,
207,116.12,116.12,,,,,,,
208,116.33,116.33,,,,,,,
209,116.33,,,116.33,,,,,
210,122.5,122.5,,,,,,,
211,122.79,122.79,,,,,,,
212,123.02,123.02,,,,,,,
213,123.27,123.27,,,,,,,
214,123.52,123.52,,,,,,,
215,123.85,123.85,,,,,,,
216,124.13,124.13,,,,,,,
217,124.49,124.49,,,,,,,
218,124.77,124.77,,,,,,,
219,125.03,125.03,,,,,,,
220,125.38,125.38,,,,,,,
221,125.58,125.58,,,,,,,
222,125.97,125.97,,,,,,,
223,126.27,126.27,,,,,,,
224,126.49,126.49,,,,,,,
225,126.85,126.85,,,,,,,
226,127.14,127.14,,,,,,,
227,127.54,127.54,,,,,,,
228,128.16,128.16,,,,,,,
229,128.44,128.44,,,,,,,
230,128.73,128.73,,,,,,,
231,128.99,128.99,,,,,,,
232,129.2,129.2,,,,,,,
233,129.65,129.65,,,,,,,
234,130.02,130.02,,,,,,,
235,130.02,,,130.02,,,,,
236,137.4,137.4,,,,,,,
237,137.6,137.6,,,,,,,
238,138.05,138.05,,,,,,,
239,138.5,138.5,,,,,,,
240,138.82,138.82,,,,,,,
241,139.2,139.2,,,,,,,
242,139.46,139.46,,,,,,,
243,139.75,139.75,,,,,,,
244,139.99,139.99,,,,,,,
245,140.29,140.29,,,,,,,
246,140.53,140.53,,,,,,,
247,140.74,140.74,,,,,,,
248,141.12,141.12,,,,,,,
249,141.96,141.96,,,,,,,
250,142.29,142.29,,,,,,,
251,142.58,142.58,,,,,,,
252,143.0,143.0,,,,,,,
253,143.26,143.26,,,,,,,
254,143.57,143.57,,,,,,,
255,143.85,143.85,,,,,,,
256,144.11,144.11,,,,,,,
257,144.69,144.69,,,,,,,
258,145.0,145.0,,,,,,,
259,145.33,145.33,,,,,,,
260,145.91,145.91,,,,,,,
261,145.91,,,145.91,,,,,
262,152.17,152.17,,,,,,,
263,152.35,152.35,,,,,,,
264,152.76,152.76,,,,,,,
265,152.91,152.91,,,,,,,
266,153.07,153.07,,,,,,,
267,153.57,153.57,,,,,,,
268,153.8,153.8,,,,,,,
269,154.01,154.01,,,,,,,
270,154.31,154.31,,,,,,,
271,154.7,154.7,,,,,,,
272,154.96,154.96,,,,,,,
273,155.16,155.16,,,,,,,
274,155.51,155.51,,,,,,,
275,156.39,156.39,,,,,,,
276,156.63,156.63,,,,,,,
277,156.93,156.93,,,,,,,
278,157.15,157.15,,,,,,,
279,157.4,157.4,,,,,,,
280,157.99,157.99,,,,,,,
281,158.27,158.27,,,,,,,
282,158.58,158.58,,,,,,,
283,158.82,158.82,,,,,,,
284,159.19,159.19,,,,,,,
285,159.57,159.57,,,,,,,
286,159.97,159.97,,,,,,,
287,159.97,,,159.97,,,,,
288,165.63,165.63,,,,,,,
289,165.99,165.99,,,,,,,
290,166.51,166.51,,,,,,,
291,166.85,166.85,,,,,,,
292,167.08,167.08,,,,,,,
293,167.35,167.35,,,,,,,
294,167.76,167.76,,,,,,,
295,168.02,168.02,,,,,,,
296,168.28,168.28,,,,,,,
297,168.53,168.53,,,,,,,
298,168.82,168.82,,,,,,,
299,168.99,168.99,,,,,,,
300,169.29,169.29,,,,,,,
301,169.48,169.48,,,,,,,
302,169.76,169.76,,,,,,,
303,170.13,170.13,,,,,,,
304,170.38,170.38,,,,,,,
305,170.72,170.72,,,,,,,
306,170.86,170.86,,,,,,,
307,171.12,171.12,,,,,,,
308,171.3,171.3,,,,,,,
309,172.08,172.08,,,,,,,
310,172.37,172.37,,,,,,,
311,172.65,172.65,,,,,,,
312,172.97,172.97,,,,,,,
313,172.97,,,172.97,,,,,
314,179.83,179.83,,,,,,,
315,180.02,180.02,,,,,,,
316,180.09,,180.09,,,,,,
317,180.6,,180.6,,,,,,
318,181.33,,181.33,,,,,,
319,182.24,,182.24,,,,,,
320,182.83,,182.83,,,,,,
321,183.3,,183.3,,,,,,
322,183.65,,183.65,,,,,,
323,183.85,,183.85,,,,,,
324,184.19,,184.19,,,,,,
325,184.52,,184.52,,,,,,
326,184.83,,184.83,,,,,,
327,185.38,,185.38,,,,,,
328,185.6,,185.6,,,,,,
329,186.66,,186.66,,,,,,
330,186.86,,186.86,,,,,,
331,187.35,,187.35,,,,,,
332,187.68,,187.68,,,,,,
333,187.94,,187.94,,,,,,
334,188.11,,188.11,,,,,,
335,188.58,,188.58,,,,,,
336,189.0,,189.0,,,,,,
337,189.4,,189.4,,,,,,
338,189.77,,189.77,,,,,,
339,190.9,,190.9,,,,,,
340,191.61,,191.61,,,,,,
341,192.17,,192.17,,,,,,
342,192.5,,192.5,,,,,,
343,192.81,,192.81,,,,,,
344,193.04,,193.04,,,,,,
345,193.27,,193.27,,,,,,
346,193.56,,193.56,,,,,,
347,193.94,,193.94,,,,,,
348,194.54,,194.54,,,,,,
349,194.77,,194.77,,,,,,
350,197.39,,197.39,,,,,,
351,198.4,,198.4,,,,,,
352,200.25,,200.25,,,,,,
353,203.47,,203.47,,,,,,
354,209.54,,209.54,,,,,,
355,209.87,,209.87,,,,,,
356,210.17,,210.17,,,,,,
357,210.72,,210.72,,,,,,
358,214.17,,214.17,,,,,,
359,217.83,,217.83,,,,,,
360,218.21,,218.21,,,,,,
361,218.53,,218.53,,,,,,
362,219.52,,219.52,,,,,,
363,219.8,,219.8,,,,,,
364,220.14,,220.14,,,,,,
365,220.96,,220.96,,,,,,
366,246.04,,246.04,,,,,,
367,249.77,,249.77,,,,,,
368,250.17,,250.17,,,,,,
369,250.37,,250.37,,,,,,
370,250.95,,250.95,,,,,,
371,251.19,,251.19,,,,,,
372,251.84,,251.84,,,,,,
373,251.99,,251.99,,,,,,
374,252.37,,252.37,,,,,,
375,252.94,,252.94,,,,,,
376,253.2,,253.2,,,,,,
377,253.48,,253.48,,,,,,
378,253.81,,253.81,,,,,,
379,254.08,,254.08,,,,,,
380,254.63,,254.63,,,,,,
381,254.84,,254.84,,,,,,
382,255.14,,255.14,,,,,,
383,255.48,,255.48,,,,,,
384,256.05,,256.05,,,,,,
385,256.43,,256.43,,,,,,
386,256.82,,256.82,,,,,,
387,257.69,,257.69,,,,,,
388,257.85,,257.85,,,,,,
389,258.72,,258.72,,,,,,
390,258.95,,258.95,,,,,,
391,261.5,,261.5,,,,,,
392,269.43,,269.43,,,,,,
393,269.63,,269.63,,,,,,
394,270.03,,270.03,,,,,,
395,270.52,,270.52,,,,,,
396,271.08,,271.08,,,,,,
397,273.44,,273.44,,,,,,
398,274.22,,274.22,,,,,,
399,274.5,,274.5,,,,,,
400,275.03,,275.03,,,,,,
401,275.97,,275.97,,,,,,
402,277.92,,277.92,,,,,,
403,278.3,,278.3,,,,,,
404,278.69,,278.69,,,,,,
405,278.92,,278.92,,,,,,
406,279.67,,279.67,,,,,,
407,279.89,,279.89,,,,,,
408,280.26,,280.26,,,,,,
409,280.58,,280.58,,,,,,
410,281.24,,281.24,,,,,,
411,281.97,,281.97,,,,,,
412,282.24,,282.24,,,,,,
413,282.54,,282.54,,,,,,
414,282.88,,282.88,,,,,,
415,283.32,,283.32,,,,,,
416,283.81,,283.81,,,,,,
417,284.03,,284.03,,,,,,
418,284.29,,284.29,,,,,,
419,284.73,,284.73,,,,,,
420,285.11,,285.11,,,,,,
421,285.49,,285.49,,,,,,
422,285.74,,285.74,,,,,,
423,286.1,,286.1,,,,,,
424,286.44,,286.44,,,,,,
425,287.1,,287.1,,,,,,
426,287.62,,287.62,,,,,,
427,288.07,,288.07,,,,,,
428,288.33,,288.33,,,,,,
429,289.07,,289.07,,,,,,
430,289.41,,289.41,,,,,,
431,289.69,,289.69,,,,,,
432,290.17,,290.17,,,,,,
433,290.63,,290.63,,,,,,
434,291.01,,291.01,,,,,,
435,291.22,,291.22,,,,,,
436,291.58,,291.58,,,,,,
437,291.85,,291.85,,,,,,
438,293.39,,293.39,,,,,,
439,293.76,,293.76,,,,,,
440,294.26,,294.26,,,,,,
441,294.55,,294.55,,,,,,
442,294.9,,294.9,,,,,,
443,295.61,,295.61,,,,,,
444,296.01,,296.01,,,,,,
445,296.34,,296.34,,,,,,
446,296.51,,296.51,,,,,,
447,296.65,,296.65,,,,,,
448,297.02,,297.02,,,,,,
449,297.51,,297.51,,,,,,
450,298.32,,298.32,,,,,,
451,298.91,,298.91,,,,,,
452,299.48,,299.48,,,,,,
453,299.82,,299.82,,,,,,
454,300.14,,300.14,,,,,,
455,300.75,,300.75,,,,,,
456,300.95,,300.95,,,,,,
457,302.01,,302.01,,,,,,
458,302.29,,302.29,,,,,,
459,302.63,,302.63,,,,,,
460,302.89,,302.89,,,,,,
461,303.24,,303.24,,,,,,
462,303.54,,303.54,,,,,,
463,303.9,,303.9,,,,,,
464,304.29,,304.29,,,,,,
465,305.87,,305.87,,,,,,
466,306.25,,306.25,,,,,,
467,306.25,,,,306.25,,,,
468,312.59,,312.59,,,,,,
469,312.86,,312.86,,,,,,
470,313.09,,313.09,,,,,,
471,313.27,,313.27,,,,,,
472,313.75,,313.75,,,,,,
473,314.12,,314.12,,,,,,
474,314.33,,314.33,,,,,,
475,314.78,,314.78,,,,,,
476,314.98,,314.98,,,,,,
477,315.31,,315.31,,,,,,
478,315.68,,315.68,,,,,,
479,315.99,,315.99,,,,,,
480,316.36,,316.36,,,,,,
481,316.74,,316.74,,,,,,
482,317.1,,317.1,,,,,,
483,317.44,,317.44,,,,,,
484,317.93,,317.93,,,,,,
485,323.33,,323.33,,,,,,
486,323.57,,323.57,,,,,,
487,346.47,,346.47,,,,,,
488,346.57,,346.57,,,,,,
489,357.63,,357.63,,,,,,
490,357.81,,357.81,,,,,,
491,358.6,,358.6,,,,,,
492,358.8,,358.8,,,,,,
493,359.47,,359.47,,,,,,
494,359.83,,359.83,,,,,,
495,360.19,360.19,,,,,,,
496,360.2,360.2,,,,,,,
497,360.44,360.44,,,,,,,
498,361.14,361.14,,,,,,,
499,361.38,361.38,,,,,,,
500,361.74,361.74,,,,,,,
501,362.06,362.06,,,,,,,
502,362.47,362.47,,,,,,,
503,362.73,362.73,,,,,,,
504,363.0,363.0,,,,,,,
505,363.48,363.48,,,,,,,
506,364.82,364.82,,,,,,,
507,365.28,365.28,,,,,,,
508,365.77,365.77,,,,,,,
509,366.4,366.4,,,,,,,
510,366.67,366.67,,,,,,,
511,367.32,367.32,,,,,,,
512,368.33,368.33,,,,,,,
513,369.67,369.67,,,,,,,
514,369.97,369.97,,,,,,,
515,370.3,370.3,,,,,,,
516,370.48,370.48,,,,,,,
517,370.84,370.84,,,,,,,
518,372.08,372.08,,,,,,,
519,372.56,372.56,,,,,,,
520,373.78,373.78,,,,,,,
521,373.78,,,373.78,,,,,
522,379.7,379.7,,,,,,,
523,379.94,379.94,,,,,,,
524,380.14,380.14,,,,,,,
525,380.47,380.47,,,,,,,
526,380.65,380.65,,,,,,,
527,380.92,380.92,,,,,,,
528,381.23,381.23,,,,,,,
529,381.49,381.49,,,,,,,
530,381.85,381.85,,,,,,,
531,382.21,382.21,,,,,,,
532,382.42,382.42,,,,,,,
533,382.73,382.73,,,,,,,
534,382.96,382.96,,,,,,,
535,383.16,383.16,,,,,,,
536,383.39,383.39,,,,,,,
537,383.81,383.81,,,,,,,
538,383.95,383.95,,,,,,,
539,384.3,384.3,,,,,,,
540,384.63,384.63,,,,,,,
541,384.84,384.84,,,,,,,
542,385.23,385.23,,,,,,,
543,386.24,386.24,,,,,,,
544,386.5,386.5,,,,,,,
545,386.85,386.85,,,,,,,
546,388.59,388.59,,,,,,,
547,388.59,,,388.59,,,,,
548,405.95,405.95,,,,,,,
549,406.18,406.18,,,,,,,
550,406.57,406.57,,,,,,,
551,406.75,406.75,,,,,,,
552,407.0,407.0,,,,,,,
553,407.27,407.27,,,,,,,
554,407.62,407.62,,,,,,,
555,407.86,407.86,,,,,,,
556,408.24,408.24,,,,,,,
557,408.4,408.4,,,,,,,
558,408.72,408.72,,,,,,,
559,409.04,409.04,,,,,,,
560,409.24,409.24,,,,,,,
561,409.64,409.64,,,,,,,
562,410.2,410.2,,,,,,,
563,410.6,410.6,,,,,,,
564,410.88,410.88,,,,,,,
565,411.18,411.18,,,,,,,
566,411.6,411.6,,,,,,,
567,411.9,411.9,,,,,,,
568,412.15,412.15,,,,,,,
569,412.52,412.52,,,,,,,
570,412.82,412.82,,,,,,,
571,413.36,413.36,,,,,,,
572,413.71,413.71,,,,,,,
573,413.71,,,413.71,,,,,
574,420.24,420.24,,,,,,,
575,420.49,420.49,,,,,,,
576,420.8,420.8,,,,,,,
577,421.23,421.23,,,,,,,
578,421.55,421.55,,,,,,,
579,421.86,421.86,,,,,,,
580,422.19,422.19,,,,,,,
581,422.42,422.42,,,,,,,
582,422.73,422.73,,,,,,,
583,422.9,422.9,,,,,,,
584,423.25,423.25,,,,,,,
585,423.54,423.54,,,,,,,
586,423.82,423.82,,,,,,,
587,424.15,424.15,,,,,,,
588,424.38,424.38,,,,,,,
589,424.77,424.77,,,,,,,
590,425.03,425.03,,,,,,,
591,425.39,425.39,,,,,,,
592,425.68,425.68,,,,,,,
593,425.92,425.92,,,,,,,
594,426.15,426.15,,,,,,,
595,426.4,426.4,,,,,,,
596,426.58,426.58,,,,,,,
597,427.23,427.23,,,,,,,
598,427.49,427.49,,,,,,,
599,427.49,,,427.49,,,,,
600,432.82,432.82,,,,,,,
0,433.07,433.07,,,,,,,
1,433.52,433.52,,,,,,,
2,433.95,433.95,,,,,,,
3,434.23,434.23,,,,,,,
4,434.75,434.75,,,,,,,
5,435.46,435.46,,,,,,,
6,435.63,435.63,,,,,,,
7,435.99,435.99,,,,,,,
8,436.2,436.2,,,,,,,
9,436.49,436.49,,,,,,,
10,436.75,436.75,,,,,,,
11,436.91,436.91,,,,,,,
12,437.16,437.16,,,,,,,
13,437.58,437.58,,,,,,,
14,437.79,437.79,,,,,,,
15,438.14,438.14,,,,,,,
16,438.45,438.45,,,,,,,
17,438.91,438.91,,,,,,,
18,439.12,439.12,,,,,,,
19,439.61,439.61,,,,,,,
20,439.83,439.83,,,,,,,
21,440.2,440.2,,,,,,,
22,440.66,440.66,,,,,,,
23,441.4,441.4,,,,,,,
24,441.4,,,441.4,,,,,
25,447.24,447.24,,,,,,,
26,447.56,447.56,,,,,,,
27,447.98,447.98,,,,,,,
28,448.38,448.38,,,,,,,
29,448.66,448.66,,,,,,,
30,448.96,448.96,,,,,,,
31,449.19,449.19,,,,,,,
32,449.55,449.55,,,,,,,
33,449.75,449.75,,,,,,,
34,450.06,450.06,,,,,,,
35,450.33,450.33,,,,,,,
36,450.58,450.58,,,,,,,
37,450.76,450.76,,,,,,,
38,451.01,451.01,,,,,,,
39,451.37,451.37,,,,,,,
40,452.11,452.11,,,,,,,
41,452.41,452.41,,,,,,,
42,453.03,453.03,,,,,,,
