date,time,fr25,fr50,fr75,fr100
,1262.09,1,*-99,*-99,*-99
,1262.51,1,*-99,*-99,*-99
,1262.79,1,*-99,*-99,*-99
,1263.01,1,*-99,*-99,*-99
,1263.42,1,*-99,*-99,*-99
,1263.72,1,*-99,*-99,*-99
,1263.95,1,*-99,*-99,*-99
,1264.22,1,*-99,*-99,*-99
,1264.49,1,*-99,*-99,*-99
,1264.67,1,*-99,*-99,*-99
,1264.94,1,*-99,*-99,*-99
,1265.32,1,*-99,*-99,*-99
,1265.59,1,*-99,*-99,*-99
,1265.74,1,*-99,*-99,*-99
,1265.9,1,*-99,*-99,*-99
,1266.18,1,*-99,*-99,*-99
,1266.66,1,*-99,*-99,*-99
,1266.85,1,*-99,*-99,*-99
,1269.64,1,*-99,*-99,*-99
,1270.12,1,*-99,*-99,*-99
,1270.46,1,*-99,*-99,*-99
,1270.78,1,*-99,*-99,*-99
,1271.15,1,*-99,*-99,*-99
,1271.4,1,*-99,*-99,*-99
,1271.62,1,*-99,*-99,*-99
,1271.77,1,*-99,*-99,*-99
,1272.11,1,*-99,*-99,*-99
,1272.44,1,*-99,*-99,*-99
,1272.74,1,*-99,*-99,*-99
,1273.11,1,*-99,*-99,*-99
,1273.19,1,*-99,*-99,*-99
,1273.23,1,*-99,*-99,*-99
,1273.52,1,*-99,*-99,*-99
,1273.75,1,*-99,*-99,*-99
,1273.8,1,*-99,*-99,*-99
,1274.15,1,*-99,*-99,*-99
,1274.41,1,*-99,*-99,*-99
,1274.71,1,*-99,*-99,*-99
,1274.98,1,*-99,*-99,*-99
,1275.28,1,*-99,*-99,*-99
,1275.46,1,*-99,*-99,*-99
,1275.58,1,*-99,*-99,*-99
,1275.94,1,*-99,*-99,*-99
,1279.1,1,*-99,*-99,*-99
,1279.45,1,*-99,*-99,*-99
,1279.64,1,*-99,*-99,*-99
,1279.83,1,*-99,*-99,*-99
,1280.05,1,*-99,*-99,*-99
,1280.2,1,*-99,*-99,*-99
,1280.62,1,*-99,*-99,*-99
,1281.29,1,*-99,*-99,*-99
,1281.57,1,*-99,*-99,*-99
,1281.75,1,*-99,*-99,*-99
,1281.91,1,*-99,*-99,*-99
,1282.23,1,*-99,*-99,*-99
,1282.48,1,*-99,*-99,*-99
,1282.65,1,*-99,*-99,*-99
,1282.8,1,*-99,*-99,*-99
,1283.01,1,*-99,*-99,*-99
,1283.27,1,*-99,*-99,*-99
,1283.6,1,*-99,*-99,*-99
,1283.92,1,*-99,*-99,*-99
,1284.14,1,*-99,*-99,*-99
,1284.36,1,*-99,*-99,*-99
,1284.53,1,*-99,*-99,*-99
,1284.97,1,*-99,*-99,*-99
,1285.21,1,*-99,*-99,*-99
,1285.48,1,*-99,*-99,*-99
,1290.04,1,*-99,*-99,*-99
,1290.61,1,*-99,*-99,*-99
,1290.95,1,*-99,*-99,*-99
,1291.24,1,*-99,*-99,*-99
,1291.76,1,*-99,*-99,*-99
,1292.23,1,*-99,*-99,*-99
,1293.21,1,*-99,*-99,*-99
,1293.61,1,*-99,*-99,*-99
,1293.91,1,*-99,*-99,*-99
,1294.44,1,*-99,*-99,*-99
,1295.24,1,*-99,*-99,*-99
,1295.52,1,*-99,*-99,*-99
,1295.79,1,*-99,*-99,*-99
,1296.01,1,*-99,*-99,*-99
,1296.21,1,*-99,*-99,*-99
,1296.36,1,*-99,*-99,*-99
,1296.71,1,*-99,*-99,*-99
,1297.02,1,*-99,*-99,*-99
,1297.31,1,*-99,*-99,*-99
,1297.5,1,*-99,*-99,*-99
,1297.8,1,*-99,*-99,*-99
,1298.07,1,*-99,*-99,*-99
,1298.34,1,*-99,*-99,*-99
,1298.97,1,*-99,*-99,*-99
,1299.46,1,*-99,*-99,*-99
,3.65,1,*-99,*-99,*-99
,4.31,1,*-99,*-99,*-99
,4.82,1,*-99,*-99,*-99
,5.47,1,*-99,*-99,*-99
,6.61,1,*-99,*-99,*-99
,7.12,1,*-99,*-99,*-99
,8.11,1,*-99,*-99,*-99
,9.34,1,*-99,*-99,*-99
,9.92,1,*-99,*-99,*-99
,11.59,1,*-99,*-99,*-99
,13.53,1,*-99,*-99,*-99
,14.31,1,*-99,*-99,*-99
,15.56,1,*-99,*-99,*-99
,16.35,1,*-99,*-99,*-99
,17.01,1,*-99,*-99,*-99
,17.52,1,*-99,*-99,*-99
,18.26,1,*-99,*-99,*-99
,19.96,1,*-99,*-99,*-99
,21.22,1,*-99,*-99,*-99
,21.89,1,*-99,*-99,*-99
,24.83,1,*-99,*-99,*-99
,25.81,1,*-99,*-99,*-99
,26.28,1,*-99,*-99,*-99
,27.16,1,*-99,*-99,*-99
,29.25,1,*-99,*-99,*-99
,36.96,1,*-99,*-99,*-99
,80.21,1,*-99,*-99,*-99
,85.43,1,*-99,*-99,*-99
,86.24,1,*-99,*-99,*-99
,88.03,1,*-99,*-99,*-99
,88.61,1,*-99,*-99,*-99
,89.9,1,*-99,*-99,*-99
,90.91,1,*-99,*-99,*-99
,91.78,1,*-99,*-99,*-99
,93.07,1,*-99,*-99,*-99
,93.91,1,*-99,*-99,*-99
,94.23,1,*-99,*-99,*-99
,101.75,1,*-99,*-99,*-99
,102.97,1,*-99,*-99,*-99
,105.06,1,*-99,*-99,*-99
,105.64,1,*-99,*-99,*-99
,106.24,1,*-99,*-99,*-99
,106.98,1,*-99,*-99,*-99
,107.65,1,*-99,*-99,*-99
,109.31,1,*-99,*-99,*-99
,109.8,1,*-99,*-99,*-99
,110.2,1,*-99,*-99,*-99
,110.58,1,*-99,*-99,*-99
,112.0,1,*-99,*-99,*-99
,113.01,1,*-99,*-99,*-99
,119.27,0,*-99,*-99,*-99
,151.27,1,*-99,*-99,*-99
,154.64,1,*-99,*-99,*-99
,154.86,1,*-99,*-99,*-99
,155.2,1,*-99,*-99,*-99
,155.59,1,*-99,*-99,*-99
,157.27,1,*-99,*-99,*-99
,157.84,1,*-99,*-99,*-99
,159.17,1,*-99,*-99,*-99
,159.41,1,*-99,*-99,*-99
,159.65,1,*-99,*-99,*-99
,160.11,1,*-99,*-99,*-99
,162.08,1,*-99,*-99,*-99
,162.46,1,*-99,*-99,*-99
,162.92,1,*-99,*-99,*-99
,163.27,1,*-99,*-99,*-99
,164.91,1,*-99,*-99,*-99
,165.56,1,*-99,*-99,*-99
,165.87,1,*-99,*-99,*-99
,166.46,1,*-99,*-99,*-99
,168.22,1,*-99,*-99,*-99
,175.86,1,*-99,*-99,*-99
,176.5,1,*-99,*-99,*-99
,176.98,1,*-99,*-99,*-99
,177.23,1,*-99,*-99,*-99
,177.51,1,*-99,*-99,*-99
,191.13,1,*-99,*-99,*-99
,194.49,1,*-99,*-99,*-99
,219.63,0,*-99,*-99,*-99
,253.71,1,*-99,*-99,*-99
,254.42,1,*-99,*-99,*-99
,255.76,1,*-99,*-99,*-99
,256.02,1,*-99,*-99,*-99
,256.26,1,*-99,*-99,*-99
,256.56,1,*-99,*-99,*-99
,258.2,1,*-99,*-99,*-99
,258.75,1,*-99,*-99,*-99
,258.91,1,*-99,*-99,*-99
,259.54,1,*-99,*-99,*-99
,259.89,1,*-99,*-99,*-99
,260.99,1,*-99,*-99,*-99
,262.68,1,*-99,*-99,*-99
,263.28,1,*-99,*-99,*-99
,263.69,1,*-99,*-99,*-99
,267.65,1,*-99,*-99,*-99
,268.23,1,*-99,*-99,*-99
,268.61,1,*-99,*-99,*-99
,269.05,1,*-99,*-99,*-99
,271.6,1,*-99,*-99,*-99
,272.4,1,*-99,*-99,*-99
,273.7,1,*-99,*-99,*-99
,276.76,1,*-99,*-99,*-99
,302.81,1,*-99,*-99,*-99
,303.26,1,*-99,*-99,*-99
,303.59,1,*-99,*-99,*-99
,336.56,1,*-99,*-99,*-99
,349.55,1,*-99,*-99,*-99
,349.93,1,*-99,*-99,*-99
,350.75,1,*-99,*-99,*-99
,350.83,1,*-99,*-99,*-99
,351.97,1,*-99,*-99,*-99
,352.36,1,*-99,*-99,*-99
,352.98,1,*-99,*-99,*-99
,353.26,1,*-99,*-99,*-99
,355.0,1,*-99,*-99,*-99
,356.0,1,*-99,*-99,*-99
,356.27,1,*-99,*-99,*-99
,356.39,1,*-99,*-99,*-99
,357.09,1,*-99,*-99,*-99
,357.68,1,*-99,*-99,*-99
,359.4,1,*-99,*-99,*-99
,360.2,1,*-99,*-99,*-99
,360.55,1,*-99,*-99,*-99
,361.09,1,*-99,*-99,*-99
,361.8,1,*-99,*-99,*-99
,361.93,1,*-99,*-99,*-99
,362.06,1,*-99,*-99,*-99
,388.34,1,*-99,*-99,*-99
,388.8,1,*-99,*-99,*-99
,416.12,0,*-99,*-99,*-99
,448.41,1,*-99,*-99,*-99
,448.58,1,*-99,*-99,*-99
,451.5,1,*-99,*-99,*-99
,452.71,1,*-99,*-99,*-99
,453.21,1,*-99,*-99,*-99
,453.46,1,*-99,*-99,*-99
,454.35,1,*-99,*-99,*-99
,454.64,1,*-99,*-99,*-99
,454.98,1,*-99,*-99,*-99
,456.75,1,*-99,*-99,*-99
,457.37,1,*-99,*-99,*-99
,457.86,1,*-99,*-99,*-99
,458.15,1,*-99,*-99,*-99
,458.45,1,*-99,*-99,*-99
,458.57,1,*-99,*-99,*-99
,459.48,1,*-99,*-99,*-99
,459.74,1,*-99,*-99,*-99
,460.06,1,*-99,*-99,*-99
,460.12,1,*-99,*-99,*-99
,461.34,1,*-99,*-99,*-99
,461.96,1,*-99,*-99,*-99
,462.32,1,*-99,*-99,*-99
,464.22,1,*-99,*-99,*-99
,473.22,1,*-99,*-99,*-99
,473.77,1,*-99,*-99,*-99
,474.0,1,*-99,*-99,*-99
,474.81,1,*-99,*-99,*-99
,475.03,1,*-99,*-99,*-99
,475.55,1,*-99,*-99,*-99
,476.1,1,*-99,*-99,*-99
,476.38,1,*-99,*-99,*-99
,478.5,1,*-99,*-99,*-99
,479.41,1,*-99,*-99,*-99
,479.78,1,*-99,*-99,*-99
,481.18,1,*-99,*-99,*-99
,483.28,1,*-99,*-99,*-99
,484.23,1,*-99,*-99,*-99
,487.4,1,*-99,*-99,*-99
,488.67,1,*-99,*-99,*-99
,488.85,1,*-99,*-99,*-99
,490.21,1,*-99,*-99,*-99
,490.42,1,*-99,*-99,*-99
,490.86,1,*-99,*-99,*-99
,492.78,1,*-99,*-99,*-99
,493.2,1,*-99,*-99,*-99
,493.77,1,*-99,*-99,*-99
,496.16,1,*-99,*-99,*-99
,496.51,1,*-99,*-99,*-99
,510.46,1,*-99,*-99,*-99
,511.23,1,*-99,*-99,*-99
,515.26,1,*-99,*-99,*-99
,515.51,1,*-99,*-99,*-99
,516.08,1,*-99,*-99,*-99
,516.66,1,*-99,*-99,*-99
,540.43,1,*-99,*-99,*-99
,540.79,1,*-99,*-99,*-99
,541.16,1,*-99,*-99,*-99
,541.5,1,*-99,*-99,*-99
,541.7,1,*-99,*-99,*-99
,541.84,1,*-99,*-99,*-99
,542.19,1,*-99,*-99,*-99
,542.77,1,*-99,*-99,*-99
,543.15,1,*-99,*-99,*-99
,543.46,1,*-99,*-99,*-99
,544.33,1,*-99,*-99,*-99
,544.55,1,*-99,*-99,*-99
,546.28,1,*-99,*-99,*-99
,546.46,1,*-99,*-99,*-99
,546.85,1,*-99,*-99,*-99
,547.62,1,*-99,*-99,*-99
,548.4,1,*-99,*-99,*-99
,548.75,1,*-99,*-99,*-99
,550.04,1,*-99,*-99,*-99
,568.2,1,*-99,*-99,*-99
,568.71,1,*-99,*-99,*-99
,569.23,1,*-99,*-99,*-99
,569.43,1,*-99,*-99,*-99
,569.79,1,*-99,*-99,*-99
,569.95,1,*-99,*-99,*-99
,571.26,1,*-99,*-99,*-99
,571.73,1,*-99,*-99,*-99
,572.16,1,*-99,*-99,*-99
,573.56,1,*-99,*-99,*-99
,574.61,1,*-99,*-99,*-99
,574.97,1,*-99,*-99,*-99
,575.25,1,*-99,*-99,*-99
,575.78,1,*-99,*-99,*-99
,576.99,1,*-99,*-99,*-99
,578.33,1,*-99,*-99,*-99
,578.94,1,*-99,*-99,*-99
,579.34,1,*-99,*-99,*-99
,580.38,1,*-99,*-99,*-99
,580.7,1,*-99,*-99,*-99
,580.89,1,*-99,*-99,*-99
,582.72,1,*-99,*-99,*-99
,583.95,1,*-99,*-99,*-99
,584.17,1,*-99,*-99,*-99
,584.31,1,*-99,*-99,*-99
,592.57,1,*-99,*-99,*-99
,627.23,1,*-99,*-99,*-99
,627.47,1,*-99,*-99,*-99
,627.93,1,*-99,*-99,*-99
,628.14,1,*-99,*-99,*-99
,628.25,1,*-99,*-99,*-99
,629.1,1,*-99,*-99,*-99
,629.5,1,*-99,*-99,*-99
,629.81,1,*-99,*-99,*-99
,630.19,1,*-99,*-99,*-99
,630.55,1,*-99,*-99,*-99
,631.15,1,*-99,*-99,*-99
,632.41,1,*-99,*-99,*-99
,633.22,1,*-99,*-99,*-99
,633.7,1,*-99,*-99,*-99
,633.97,1,*-99,*-99,*-99
,634.19,1,*-99,*-99,*-99
,634.57,1,*-99,*-99,*-99
,635.21,1,*-99,*-99,*-99
,636.11,1,*-99,*-99,*-99
,636.43,1,*-99,*-99,*-99
,636.53,1,*-99,*-99,*-99
,638.75,1,*-99,*-99,*-99
,639.42,1,*-99,*-99,*-99
,639.94,1,*-99,*-99,*-99
,650.24,1,*-99,*-99,*-99
,650.42,1,*-99,*-99,*-99
,651.47,1,*-99,*-99,*-99
,651.7,1,*-99,*-99,*-99
,652.15,1,*-99,*-99,*-99
,655.06,1,*-99,*-99,*-99
,655.67,1,*-99,*-99,*-99
,655.95,1,*-99,*-99,*-99
,656.31,1,*-99,*-99,*-99
,657.29,1,*-99,*-99,*-99
,658.58,1,*-99,*-99,*-99
,659.97,1,*-99,*-99,*-99
,660.16,1,*-99,*-99,*-99
,660.6,1,*-99,*-99,*-99
,661.12,1,*-99,*-99,*-99
,661.71,1,*-99,*-99,*-99
,662.52,1,*-99,*-99,*-99
,663.59,1,*-99,*-99,*-99
,664.47,1,*-99,*-99,*-99
,665.04,1,*-99,*-99,*-99
,665.38,1,*-99,*-99,*-99
,665.82,1,*-99,*-99,*-99
,666.44,1,*-99,*-99,*-99
,666.76,1,*-99,*-99,*-99
,666.87,1,*-99,*-99,*-99
,682.56,1,*-99,*-99,*-99
,683.07,1,*-99,*-99,*-99
,684.62,1,*-99,*-99,*-99
,685.04,1,*-99,*-99,*-99
,685.4,1,*-99,*-99,*-99
,685.91,1,*-99,*-99,*-99
,686.86,1,*-99,*-99,*-99
,686.99,1,*-99,*-99,*-99
,687.64,1,*-99,*-99,*-99
,689.72,1,*-99,*-99,*-99
,690.63,1,*-99,*-99,*-99
,691.06,1,*-99,*-99,*-99
,691.31,1,*-99,*-99,*-99
,692.1,1,*-99,*-99,*-99
,692.44,1,*-99,*-99,*-99
,693.3,1,*-99,*-99,*-99
,694.65,1,*-99,*-99,*-99
,694.86,1,*-99,*-99,*-99
,695.36,1,*-99,*-99,*-99
,696.04,1,*-99,*-99,*-99
,697.34,1,*-99,*-99,*-99
,697.61,1,*-99,*-99,*-99
,697.91,1,*-99,*-99,*-99
,698.33,1,*-99,*-99,*-99
,698.66,1,*-99,*-99,*-99
,717.27,1,*-99,*-99,*-99
,717.88,1,*-99,*-99,*-99
,718.24,1,*-99,*-99,*-99
,719.05,1,*-99,*-99,*-99
,719.33,1,*-99,*-99,*-99
,719.84,1,*-99,*-99,*-99
,720.54,1,*-99,*-99,*-99
,720.68,1,*-99,*-99,*-99
,720.92,1,*-99,*-99,*-99
,721.67,1,*-99,*-99,*-99
,722.01,1,*-99,*-99,*-99
,722.26,1,*-99,*-99,*-99
,722.46,1,*-99,*-99,*-99
,724.08,1,*-99,*-99,*-99
,724.87,1,*-99,*-99,*-99
,725.3,1,*-99,*-99,*-99
,725.63,1,*-99,*-99,*-99
,727.41,1,*-99,*-99,*-99
,728.44,1,*-99,*-99,*-99
,728.68,1,*-99,*-99,*-99
,729.44,1,*-99,*-99,*-99
,730.14,1,*-99,*-99,*-99
,730.51,1,*-99,*-99,*-99
,730.63,1,*-99,*-99,*-99
,731.07,1,*-99,*-99,*-99
,745.02,1,*-99,*-99,*-99
,746.02,1,*-99,*-99,*-99
,746.43,1,*-99,*-99,*-99
,746.65,1,*-99,*-99,*-99
,746.98,1,*-99,*-99,*-99
,747.3,1,*-99,*-99,*-99
,747.63,1,*-99,*-99,*-99
,748.14,1,*-99,*-99,*-99
,748.33,1,*-99,*-99,*-99
,748.81,1,*-99,*-99,*-99
,748.98,1,*-99,*-99,*-99
,749.49,1,*-99,*-99,*-99
,749.77,1,*-99,*-99,*-99
,750.94,1,*-99,*-99,*-99
,751.15,1,*-99,*-99,*-99
,751.66,1,*-99,*-99,*-99
,753.05,1,*-99,*-99,*-99
,753.26,1,*-99,*-99,*-99
,753.74,1,*-99,*-99,*-99
,754.69,1,*-99,*-99,*-99
,755.32,1,*-99,*-99,*-99
,756.38,1,*-99,*-99,*-99
,756.58,1,*-99,*-99,*-99
,757.02,1,*-99,*-99,*-99
,757.28,1,*-99,*-99,*-99
,770.8,1,*-99,*-99,*-99
,771.59,1,*-99,*-99,*-99
,774.86,1,*-99,*-99,*-99
,775.02,1,*-99,*-99,*-99
,776.07,1,*-99,*-99,*-99
,776.36,1,*-99,*-99,*-99
,776.54,1,*-99,*-99,*-99
,776.8,1,*-99,*-99,*-99
,777.03,1,*-99,*-99,*-99
,777.33,1,*-99,*-99,*-99
,777.6,1,*-99,*-99,*-99
,781.99,1,*-99,*-99,*-99
,783.04,1,*-99,*-99,*-99
,783.97,1,*-99,*-99,*-99
,784.32,1,*-99,*-99,*-99
,784.47,1,*-99,*-99,*-99
,784.96,1,*-99,*-99,*-99
,786.18,1,*-99,*-99,*-99
,788.47,1,*-99,*-99,*-99
,788.56,1,*-99,*-99,*-99
,790.35,1,*-99,*-99,*-99
,791.01,1,*-99,*-99,*-99
,792.45,1,*-99,*-99,*-99
,793.92,1,*-99,*-99,*-99
,794.37,1,*-99,*-99,*-99
,806.8,1,*-99,*-99,*-99
,807.38,1,*-99,*-99,*-99
,808.68,1,*-99,*-99,*-99
,808.92,1,*-99,*-99,*-99
,809.39,1,*-99,*-99,*-99
,809.74,1,*-99,*-99,*-99
,809.89,1,*-99,*-99,*-99
,810.45,1,*-99,*-99,*-99
,812.23,1,*-99,*-99,*-99
,813.16,1,*-99,*-99,*-99
,813.72,1,*-99,*-99,*-99
,813.89,1,*-99,*-99,*-99
,814.47,1,*-99,*-99,*-99
,814.62,1,*-99,*-99,*-99
,815.27,1,*-99,*-99,*-99
,816.11,1,*-99,*-99,*-99
,816.34,1,*-99,*-99,*-99
,816.79,1,*-99,*-99,*-99
,817.05,1,*-99,*-99,*-99
,818.68,1,*-99,*-99,*-99
,819.09,1,*-99,*-99,*-99
,820.23,1,*-99,*-99,*-99
,820.5,1,*-99,*-99,*-99
,820.77,1,*-99,*-99,*-99
,821.33,1,*-99,*-99,*-99
,834.48,1,*-99,*-99,*-99
,834.78,1,*-99,*-99,*-99
,835.16,1,*-99,*-99,*-99
,835.5,1,*-99,*-99,*-99
,836.03,1,*-99,*-99,*-99
,836.24,1,*-99,*-99,*-99
,836.54,1,*-99,*-99,*-99
,837.07,1,*-99,*-99,*-99
,838.26,1,*-99,*-99,*-99
,840.6,1,*-99,*-99,*-99
,842.53,1,*-99,*-99,*-99
,843.18,1,*-99,*-99,*-99
,843.48,1,*-99,*-99,*-99
,843.82,1,*-99,*-99,*-99
,844.23,1,*-99,*-99,*-99
,844.37,1,*-99,*-99,*-99
,844.5,1,*-99,*-99,*-99
,845.38,1,*-99,*-99,*-99
,845.72,1,*-99,*-99,*-99
,846.71,1,*-99,*-99,*-99
,847.07,1,*-99,*-99,*-99
,849.11,1,*-99,*-99,*-99
,849.59,1,*-99,*-99,*-99
,850.2,1,*-99,*-99,*-99
,851.17,1,*-99,*-99,*-99
,864.89,1,*-99,*-99,*-99
,865.31,1,*-99,*-99,*-99
,866.03,1,*-99,*-99,*-99
,866.19,1,*-99,*-99,*-99
,866.68,1,*-99,*-99,*-99
,867.0,1,*-99,*-99,*-99
,867.3,1,*-99,*-99,*-99
,867.81,1,*-99,*-99,*-99
,868.35,1,*-99,*-99,*-99
,868.55,1,*-99,*-99,*-99
,868.79,1,*-99,*-99,*-99
,870.02,1,*-99,*-99,*-99
,870.36,1,*-99,*-99,*-99
,870.93,1,*-99,*-99,*-99
,871.33,1,*-99,*-99,*-99
,872.17,1,*-99,*-99,*-99
,872.46,1,*-99,*-99,*-99
,872.8,1,*-99,*-99,*-99
,874.62,1,*-99,*-99,*-99
,875.9,1,*-99,*-99,*-99
,876.17,1,*-99,*-99,*-99
,876.4,1,*-99,*-99,*-99
,877.05,1,*-99,*-99,*-99
,879.5,1,*-99,*-99,*-99
,879.65,1,*-99,*-99,*-99
,895.39,1,*-99,*-99,*-99
,895.98,1,*-99,*-99,*-99
,897.77,1,*-99,*-99,*-99
,899.54,1,*-99,*-99,*-99
,899.84,1,*-99,*-99,*-99
,900.35,1,*-99,*-99,*-99
,900.69,1,*-99,*-99,*-99
,901.96,1,*-99,*-99,*-99
,902.94,1,*-99,*-99,*-99
,903.23,1,*-99,*-99,*-99
,903.46,1,*-99,*-99,*-99
,903.63,1,*-99,*-99,*-99
,904.0,1,*-99,*-99,*-99
,904.4,1,*-99,*-99,*-99
,904.74,1,*-99,*-99,*-99
,905.82,1,*-99,*-99,*-99
,906.09,1,*-99,*-99,*-99
,906.66,1,*-99,*-99,*-99
,908.13,1,*-99,*-99,*-99
,909.22,1,*-99,*-99,*-99
,909.41,1,*-99,*-99,*-99
,909.58,1,*-99,*-99,*-99
,911.56,1,*-99,*-99,*-99
,913.04,1,*-99,*-99,*-99
,913.66,1,*-99,*-99,*-99
,922.33,1,*-99,*-99,*-99
,922.62,1,*-99,*-99,*-99
,923.05,1,*-99,*-99,*-99
,947.03,1,*-99,*-99,*-99
,947.54,1,*-99,*-99,*-99
,951.76,1,*-99,*-99,*-99
,951.94,1,*-99,*-99,*-99
,952.09,1,*-99,*-99,*-99
,952.27,1,*-99,*-99,*-99
,953.71,1,*-99,*-99,*-99
,954.0,1,*-99,*-99,*-99
,954.32,1,*-99,*-99,*-99
,954.74,1,*-99,*-99,*-99
,955.05,1,*-99,*-99,*-99
,955.39,1,*-99,*-99,*-99
,955.72,1,*-99,*-99,*-99
,957.96,1,*-99,*-99,*-99
,959.35,1,*-99,*-99,*-99
,959.62,1,*-99,*-99,*-99
,959.77,1,*-99,*-99,*-99
,959.93,1,*-99,*-99,*-99
,960.76,1,*-99,*-99,*-99
,962.53,1,*-99,*-99,*-99
,962.99,1,*-99,*-99,*-99
,963.51,1,*-99,*-99,*-99
,983.91,1,*-99,*-99,*-99
,984.23,1,*-99,*-99,*-99
,988.09,1,*-99,*-99,*-99
,988.33,1,*-99,*-99,*-99
,988.65,1,*-99,*-99,*-99
,988.83,1,*-99,*-99,*-99
,989.01,1,*-99,*-99,*-99
,989.33,1,*-99,*-99,*-99
,989.83,1,*-99,*-99,*-99
,990.03,1,*-99,*-99,*-99
,991.95,1,*-99,*-99,*-99
,992.79,1,*-99,*-99,*-99
,993.12,1,*-99,*-99,*-99
,993.27,1,*-99,*-99,*-99
,993.68,1,*-99,*-99,*-99
,994.06,1,*-99,*-99,*-99
,994.28,1,*-99,*-99,*-99
,994.41,1,*-99,*-99,*-99
,994.71,1,*-99,*-99,*-99
,994.91,1,*-99,*-99,*-99
,995.35,1,*-99,*-99,*-99
,995.74,1,*-99,*-99,*-99
,995.93,1,*-99,*-99,*-99
,996.07,1,*-99,*-99,*-99
,997.25,1,*-99,*-99,*-99
,1005.93,1,*-99,*-99,*-99
,1006.26,1,*-99,*-99,*-99
,1007.23,1,*-99,*-99,*-99
,1007.42,1,*-99,*-99,*-99
,1007.78,1,*-99,*-99,*-99
,1009.1,1,*-99,*-99,*-99
,1012.1,1,*-99,*-99,*-99
,1012.67,1,*-99,*-99,*-99
,1013.17,1,*-99,*-99,*-99
,1013.46,1,*-99,*-99,*-99
,1013.82,1,*-99,*-99,*-99
,1014.06,1,*-99,*-99,*-99
,1014.37,1,*-99,*-99,*-99
,1014.73,1,*-99,*-99,*-99
,1015.31,1,*-99,*-99,*-99
,1015.47,1,*-99,*-99,*-99
,1017.36,1,*-99,*-99,*-99
,1018.65,1,*-99,*-99,*-99
,1018.99,1,*-99,*-99,*-99
,1022.33,1,*-99,*-99,*-99
,1022.96,1,*-99,*-99,*-99
,1023.74,1,*-99,*-99,*-99
,1024.25,1,*-99,*-99,*-99
,1026.1,1,*-99,*-99,*-99
,1026.42,1,*-99,*-99,*-99
,1044.48,1,*-99,*-99,*-99
,1044.76,1,*-99,*-99,*-99
,1045.1,1,*-99,*-99,*-99
,1045.49,1,*-99,*-99,*-99
,1046.85,1,*-99,*-99,*-99
,1050.62,1,*-99,*-99,*-99
,1050.91,1,*-99,*-99,*-99
,1051.19,1,*-99,*-99,*-99
,1051.37,1,*-99,*-99,*-99
,1051.72,1,*-99,*-99,*-99
,1052.01,1,*-99,*-99,*-99
,1052.37,1,*-99,*-99,*-99
,1052.56,1,*-99,*-99,*-99
,1052.99,1,*-99,*-99,*-99
,1053.24,1,*-99,*-99,*-99
,1054.47,1,*-99,*-99,*-99
,1054.81,1,*-99,*-99,*-99
,1055.09,1,*-99,*-99,*-99
,1055.47,1,*-99,*-99,*-99
,1056.14,1,*-99,*-99,*-99
,1057.63,1,*-99,*-99,*-99
,1057.83,1,*-99,*-99,*-99
,1058.17,1,*-99,*-99,*-99
,1058.51,1,*-99,*-99,*-99
,1059.11,1,*-99,*-99,*-99
,1070.33,1,*-99,*-99,*-99
,1070.73,1,*-99,*-99,*-99
,1071.07,1,*-99,*-99,*-99
,1071.27,1,*-99,*-99,*-99
,1073.08,1,*-99,*-99,*-99
,1073.34,1,*-99,*-99,*-99
,1073.7,1,*-99,*-99,*-99
,1074.24,1,*-99,*-99,*-99
,1074.43,1,*-99,*-99,*-99
,1074.71,1,*-99,*-99,*-99
,1075.32,1,*-99,*-99,*-99
,1075.58,1,*-99,*-99,*-99
,1076.72,1,*-99,*-99,*-99
,1076.95,1,*-99,*-99,*-99
,1077.22,1,*-99,*-99,*-99
,1077.56,1,*-99,*-99,*-99
,1078.84,1,*-99,*-99,*-99
,1079.06,1,*-99,*-99,*-99
,1079.37,1,*-99,*-99,*-99
,1079.72,1,*-99,*-99,*-99
,1080.03,1,*-99,*-99,*-99
,1080.8,1,*-99,*-99,*-99
,1080.98,1,*-99,*-99,*-99
,1081.23,1,*-99,*-99,*-99
,1081.46,1,*-99,*-99,*-99
,1124.82,1,*-99,*-99,*-99
,1125.07,1,*-99,*-99,*-99
,1125.3,1,*-99,*-99,*-99
,1125.67,1,*-99,*-99,*-99
,1125.82,1,*-99,*-99,*-99
,1126.17,1,*-99,*-99,*-99
,1126.4,1,*-99,*-99,*-99
,1126.72,1,*-99,*-99,*-99
,1127.07,1,*-99,*-99,*-99
,1127.46,1,*-99,*-99,*-99
,1128.56,1,*-99,*-99,*-99
,1129.88,1,*-99,*-99,*-99
,1130.08,1,*-99,*-99,*-99
,1130.34,1,*-99,*-99,*-99
,1131.0,1,*-99,*-99,*-99
,1131.52,1,*-99,*-99,*-99
,1131.83,1,*-99,*-99,*-99
,1132.71,1,*-99,*-99,*-99
,1133.19,1,*-99,*-99,*-99
,1133.51,1,*-99,*-99,*-99
,1133.82,1,*-99,*-99,*-99
,1134.13,1,*-99,*-99,*-99
,1134.91,1,*-99,*-99,*-99
,1135.15,1,*-99,*-99,*-99
,1135.43,1,*-99,*-99,*-99
,1145.38,1,*-99,*-99,*-99
,1145.56,1,*-99,*-99,*-99
,1146.01,1,*-99,*-99,*-99
,1146.4,1,*-99,*-99,*-99
