date,time,fr25,fr50,fr75,fr100
,112.17,1,*-99,*-99,*-99
,112.35,1,*-99,*-99,*-99
,112.57,1,*-99,*-99,*-99
,113.75,1,*-99,*-99,*-99
,113.95,1,*-99,*-99,*-99
,114.09,1,*-99,*-99,*-99
,114.21,1,*-99,*-99,*-99
,114.46,1,*-99,*-99,*-99
,114.69,1,*-99,*-99,*-99
,115.18,1,*-99,*-99,*-99
,115.48,1,*-99,*-99,*-99
,116.25,1,*-99,*-99,*-99
,116.79,1,*-99,*-99,*-99
,116.99,1,*-99,*-99,*-99
,117.25,1,*-99,*-99,*-99
,122.77,1,*-99,*-99,*-99
,124.31,1,*-99,*-99,*-99
,124.58,1,*-99,*-99,*-99
,124.86,1,*-99,*-99,*-99
,125.12,1,*-99,*-99,*-99
,125.42,1,*-99,*-99,*-99
,125.96,1,*-99,*-99,*-99
,126.63,1,*-99,*-99,*-99
,126.98,1,*-99,*-99,*-99
,127.22,1,*-99,*-99,*-99
,127.47,1,*-99,*-99,*-99
,128.54,1,*-99,*-99,*-99
,128.95,1,*-99,*-99,*-99
,129.12,1,*-99,*-99,*-99
,129.43,1,*-99,*-99,*-99
,129.6,1,*-99,*-99,*-99
,130.02,1,*-99,*-99,*-99
,130.7,1,*-99,*-99,*-99
,131.06,1,*-99,*-99,*-99
,131.64,1,*-99,*-99,*-99
,131.91,1,*-99,*-99,*-99
,132.13,1,*-99,*-99,*-99
,132.45,1,*-99,*-99,*-99
,132.82,1,*-99,*-99,*-99
,133.04,1,*-99,*-99,*-99
,138.44,0,*-99,*-99,*-99
,169.67,1,*-99,*-99,*-99
,170.21,1,*-99,*-99,*-99
,170.51,1,*-99,*-99,*-99
,170.85,1,*-99,*-99,*-99
,171.08,1,*-99,*-99,*-99
,171.36,1,*-99,*-99,*-99
,172.23,1,*-99,*-99,*-99
,172.48,1,*-99,*-99,*-99
,172.81,1,*-99,*-99,*-99
,173.03,1,*-99,*-99,*-99
,173.22,1,*-99,*-99,*-99
,173.45,1,*-99,*-99,*-99
,173.75,1,*-99,*-99,*-99
,174.39,1,*-99,*-99,*-99
,174.9,1,*-99,*-99,*-99
,175.22,1,*-99,*-99,*-99
,175.49,1,*-99,*-99,*-99
,175.68,1,*-99,*-99,*-99
,176.04,1,*-99,*-99,*-99
,176.36,1,*-99,*-99,*-99
,176.59,1,*-99,*-99,*-99
,177.31,1,*-99,*-99,*-99
,177.85,1,*-99,*-99,*-99
,178.06,1,*-99,*-99,*-99
,178.23,1,*-99,*-99,*-99
,186.36,1,*-99,*-99,*-99
,187.15,1,*-99,*-99,*-99
,188.12,1,*-99,*-99,*-99
,188.57,1,*-99,*-99,*-99
,188.99,1,*-99,*-99,*-99
,189.45,1,*-99,*-99,*-99
,189.92,1,*-99,*-99,*-99
,190.24,1,*-99,*-99,*-99
,190.46,1,*-99,*-99,*-99
,191.28,1,*-99,*-99,*-99
,191.43,1,*-99,*-99,*-99
,191.83,1,*-99,*-99,*-99
,192.01,1,*-99,*-99,*-99
,192.18,1,*-99,*-99,*-99
,192.36,1,*-99,*-99,*-99
,192.6,1,*-99,*-99,*-99
,192.75,1,*-99,*-99,*-99
,193.14,1,*-99,*-99,*-99
,193.56,1,*-99,*-99,*-99
,193.83,1,*-99,*-99,*-99
,194.19,1,*-99,*-99,*-99
,194.55,1,*-99,*-99,*-99
,195.11,1,*-99,*-99,*-99
,195.52,1,*-99,*-99,*-99
,195.75,1,*-99,*-99,*-99
,198.12,1,*-99,*-99,*-99
,198.46,1,*-99,*-99,*-99
,198.84,1,*-99,*-99,*-99
,199.39,1,*-99,*-99,*-99
,199.72,1,*-99,*-99,*-99
,200.12,1,*-99,*-99,*-99
,200.66,1,*-99,*-99,*-99
,200.96,1,*-99,*-99,*-99
,201.37,1,*-99,*-99,*-99
,201.7,1,*-99,*-99,*-99
,201.9,1,*-99,*-99,*-99
,202.1,1,*-99,*-99,*-99
,202.28,1,*-99,*-99,*-99
,202.52,1,*-99,*-99,*-99
,202.78,1,*-99,*-99,*-99
,202.96,1,*-99,*-99,*-99
,203.51,1,*-99,*-99,*-99
,203.67,1,*-99,*-99,*-99
,203.83,1,*-99,*-99,*-99
,204.22,1,*-99,*-99,*-99
,204.5,1,*-99,*-99,*-99
,205.45,1,*-99,*-99,*-99
,205.7,1,*-99,*-99,*-99
,206.02,1,*-99,*-99,*-99
,206.26,1,*-99,*-99,*-99
,209.02,1,*-99,*-99,*-99
,209.31,1,*-99,*-99,*-99
,209.73,1,*-99,*-99,*-99
,210.94,1,*-99,*-99,*-99
,211.23,1,*-99,*-99,*-99
,211.57,1,*-99,*-99,*-99
,212.51,1,*-99,*-99,*-99
,212.92,1,*-99,*-99,*-99
,213.17,1,*-99,*-99,*-99
,213.66,1,*-99,*-99,*-99
,213.94,1,*-99,*-99,*-99
,214.29,1,*-99,*-99,*-99
,214.77,1,*-99,*-99,*-99
,215.79,1,*-99,*-99,*-99
,216.58,1,*-99,*-99,*-99
,216.97,1,*-99,*-99,*-99
,217.21,1,*-99,*-99,*-99
,217.78,1,*-99,*-99,*-99
,218.69,1,*-99,*-99,*-99
,219.4,1,*-99,*-99,*-99
,219.76,1,*-99,*-99,*-99
,220.74,1,*-99,*-99,*-99
,220.99,1,*-99,*-99,*-99
,221.3,1,*-99,*-99,*-99
,221.48,1,*-99,*-99,*-99
,224.47,1,*-99,*-99,*-99
,226.63,1,*-99,*-99,*-99
,228.96,1,*-99,*-99,*-99
,229.34,1,*-99,*-99,*-99
,230.06,1,*-99,*-99,*-99
,230.49,1,*-99,*-99,*-99
,230.86,1,*-99,*-99,*-99
,231.04,1,*-99,*-99,*-99
,231.6,1,*-99,*-99,*-99
,232.06,1,*-99,*-99,*-99
,232.29,1,*-99,*-99,*-99
,232.53,1,*-99,*-99,*-99
,232.96,1,*-99,*-99,*-99
,233.1,1,*-99,*-99,*-99
,233.85,1,*-99,*-99,*-99
,234.09,1,*-99,*-99,*-99
,235.06,1,*-99,*-99,*-99
,235.35,1,*-99,*-99,*-99
,235.67,1,*-99,*-99,*-99
,236.18,1,*-99,*-99,*-99
,237.64,1,*-99,*-99,*-99
,238.06,1,*-99,*-99,*-99
,239.16,1,*-99,*-99,*-99
,239.36,1,*-99,*-99,*-99
,239.56,1,*-99,*-99,*-99
,242.13,1,*-99,*-99,*-99
,243.13,1,*-99,*-99,*-99
,243.58,1,*-99,*-99,*-99
,243.77,1,*-99,*-99,*-99
,244.16,1,*-99,*-99,*-99
,244.43,1,*-99,*-99,*-99
,244.76,1,*-99,*-99,*-99
,245.05,1,*-99,*-99,*-99
,245.26,1,*-99,*-99,*-99
,245.57,1,*-99,*-99,*-99
,245.84,1,*-99,*-99,*-99
,246.12,1,*-99,*-99,*-99
,246.3,1,*-99,*-99,*-99
,246.48,1,*-99,*-99,*-99
,247.27,1,*-99,*-99,*-99
,248.1,1,*-99,*-99,*-99
,249.19,1,*-99,*-99,*-99
,249.37,1,*-99,*-99,*-99
,250.08,1,*-99,*-99,*-99
,251.23,1,*-99,*-99,*-99
,251.54,1,*-99,*-99,*-99
,252.01,1,*-99,*-99,*-99
,252.28,1,*-99,*-99,*-99
,252.44,1,*-99,*-99,*-99
,252.68,1,*-99,*-99,*-99
,264.8,1,*-99,*-99,*-99
,265.11,1,*-99,*-99,*-99
,266.23,1,*-99,*-99,*-99
,266.94,1,*-99,*-99,*-99
,267.26,1,*-99,*-99,*-99
,268.23,1,*-99,*-99,*-99
,268.41,1,*-99,*-99,*-99
,268.67,1,*-99,*-99,*-99
,268.79,1,*-99,*-99,*-99
,269.81,1,*-99,*-99,*-99
,270.03,1,*-99,*-99,*-99
,270.39,1,*-99,*-99,*-99
,270.65,1,*-99,*-99,*-99
,271.01,1,*-99,*-99,*-99
,271.21,1,*-99,*-99,*-99
,271.48,1,*-99,*-99,*-99
,271.67,1,*-99,*-99,*-99
,274.87,1,*-99,*-99,*-99
,275.08,1,*-99,*-99,*-99
,275.34,1,*-99,*-99,*-99
,275.5,1,*-99,*-99,*-99
,275.65,1,*-99,*-99,*-99
,275.98,1,*-99,*-99,*-99
,276.54,1,*-99,*-99,*-99
,276.73,1,*-99,*-99,*-99
,279.36,1,*-99,*-99,*-99
,279.8,1,*-99,*-99,*-99
,280.09,1,*-99,*-99,*-99
,280.52,1,*-99,*-99,*-99
,280.75,1,*-99,*-99,*-99
,281.08,1,*-99,*-99,*-99
,281.56,1,*-99,*-99,*-99
,281.79,1,*-99,*-99,*-99
,282.17,1,*-99,*-99,*-99
,283.04,1,*-99,*-99,*-99
,283.25,1,*-99,*-99,*-99
,283.45,1,*-99,*-99,*-99
,284.19,1,*-99,*-99,*-99
,284.37,1,*-99,*-99,*-99
,284.55,1,*-99,*-99,*-99
,284.83,1,*-99,*-99,*-99
,285.34,1,*-99,*-99,*-99
,286.54,1,*-99,*-99,*-99
,286.62,1,*-99,*-99,*-99
,287.53,1,*-99,*-99,*-99
,287.68,1,*-99,*-99,*-99
,287.9,1,*-99,*-99,*-99
,289.58,1,*-99,*-99,*-99
,289.86,1,*-99,*-99,*-99
,290.09,1,*-99,*-99,*-99
,293.77,1,*-99,*-99,*-99
,302.63,0,*-99,*-99,*-99
,334.38,1,*-99,*-99,*-99
,335.0,1,*-99,*-99,*-99
,336.13,1,*-99,*-99,*-99
,337.32,1,*-99,*-99,*-99
,337.94,1,*-99,*-99,*-99
,338.21,1,*-99,*-99,*-99
,338.37,1,*-99,*-99,*-99
,338.56,1,*-99,*-99,*-99
,338.77,1,*-99,*-99,*-99
,339.52,1,*-99,*-99,*-99
,341.36,1,*-99,*-99,*-99
,341.58,1,*-99,*-99,*-99
,341.77,1,*-99,*-99,*-99
,341.93,1,*-99,*-99,*-99
,342.12,1,*-99,*-99,*-99
,342.4,1,*-99,*-99,*-99
,342.7,1,*-99,*-99,*-99
,343.79,1,*-99,*-99,*-99
,344.04,1,*-99,*-99,*-99
,344.27,1,*-99,*-99,*-99
,345.41,1,*-99,*-99,*-99
,345.67,1,*-99,*-99,*-99
,346.87,1,*-99,*-99,*-99
,347.07,1,*-99,*-99,*-99
,352.38,1,*-99,*-99,*-99
,352.78,1,*-99,*-99,*-99
,353.0,1,*-99,*-99,*-99
,353.88,1,*-99,*-99,*-99
,354.11,1,*-99,*-99,*-99
,354.28,1,*-99,*-99,*-99
,354.94,1,*-99,*-99,*-99
,355.56,1,*-99,*-99,*-99
,355.82,1,*-99,*-99,*-99
,356.04,1,*-99,*-99,*-99
,356.36,1,*-99,*-99,*-99
,358.98,1,*-99,*-99,*-99
,359.17,1,*-99,*-99,*-99
,359.33,1,*-99,*-99,*-99
,359.74,1,*-99,*-99,*-99
,359.93,1,*-99,*-99,*-99
,363.3,1,*-99,*-99,*-99
,363.61,1,*-99,*-99,*-99
,364.32,1,*-99,*-99,*-99
,364.48,1,*-99,*-99,*-99
,365.03,1,*-99,*-99,*-99
,365.24,1,*-99,*-99,*-99
,365.49,1,*-99,*-99,*-99
,365.72,1,*-99,*-99,*-99
,366.03,1,*-99,*-99,*-99
,369.58,1,*-99,*-99,*-99
,407.95,1,*-99,*-99,*-99
,409.58,1,*-99,*-99,*-99
,412.3,1,*-99,*-99,*-99
,412.57,1,*-99,*-99,*-99
,412.76,1,*-99,*-99,*-99
,414.04,1,*-99,*-99,*-99
,416.29,1,*-99,*-99,*-99
,416.51,1,*-99,*-99,*-99
,417.38,1,*-99,*-99,*-99
,417.68,1,*-99,*-99,*-99
,417.98,1,*-99,*-99,*-99
,419.71,1,*-99,*-99,*-99
,419.9,1,*-99,*-99,*-99
,420.07,1,*-99,*-99,*-99
,420.34,1,*-99,*-99,*-99
,420.64,1,*-99,*-99,*-99
,420.87,1,*-99,*-99,*-99
,421.22,1,*-99,*-99,*-99
,421.78,1,*-99,*-99,*-99
,422.11,1,*-99,*-99,*-99
,422.34,1,*-99,*-99,*-99
,422.65,1,*-99,*-99,*-99
,423.22,1,*-99,*-99,*-99
,423.47,1,*-99,*-99,*-99
,428.8,1,*-99,*-99,*-99
,429.52,1,*-99,*-99,*-99
,429.83,1,*-99,*-99,*-99
,430.26,1,*-99,*-99,*-99
,430.8,1,*-99,*-99,*-99
,431.05,1,*-99,*-99,*-99
,431.21,1,*-99,*-99,*-99
,431.5,1,*-99,*-99,*-99
,431.79,1,*-99,*-99,*-99
,432.31,1,*-99,*-99,*-99
,432.93,1,*-99,*-99,*-99
,433.11,1,*-99,*-99,*-99
,433.46,1,*-99,*-99,*-99
,433.7,1,*-99,*-99,*-99
,434.16,1,*-99,*-99,*-99
,434.42,1,*-99,*-99,*-99
,434.74,1,*-99,*-99,*-99
,435.06,1,*-99,*-99,*-99
,436.46,1,*-99,*-99,*-99
,436.65,1,*-99,*-99,*-99
,436.83,1,*-99,*-99,*-99
,436.97,1,*-99,*-99,*-99
,437.27,1,*-99,*-99,*-99
,437.86,1,*-99,*-99,*-99
,438.28,1,*-99,*-99,*-99
,444.99,1,*-99,*-99,*-99
,446.28,1,*-99,*-99,*-99
,446.66,1,*-99,*-99,*-99
,446.93,1,*-99,*-99,*-99
,447.17,1,*-99,*-99,*-99
,447.49,1,*-99,*-99,*-99
,447.8,1,*-99,*-99,*-99
,448.31,1,*-99,*-99,*-99
,448.52,1,*-99,*-99,*-99
,448.84,1,*-99,*-99,*-99
,449.14,1,*-99,*-99,*-99
,449.49,1,*-99,*-99,*-99
,450.1,1,*-99,*-99,*-99
,450.37,1,*-99,*-99,*-99
,450.65,1,*-99,*-99,*-99
,450.78,1,*-99,*-99,*-99
,451.06,1,*-99,*-99,*-99
,451.5,1,*-99,*-99,*-99
,452.04,1,*-99,*-99,*-99
,452.54,1,*-99,*-99,*-99
,452.85,1,*-99,*-99,*-99
,453.06,1,*-99,*-99,*-99
,453.29,1,*-99,*-99,*-99
,453.62,1,*-99,*-99,*-99
,453.89,1,*-99,*-99,*-99
,457.52,1,*-99,*-99,*-99
,457.98,1,*-99,*-99,*-99
,458.34,1,*-99,*-99,*-99
,459.37,1,*-99,*-99,*-99
,459.53,1,*-99,*-99,*-99
,459.71,1,*-99,*-99,*-99
,460.13,1,*-99,*-99,*-99
,460.72,1,*-99,*-99,*-99
,462.11,1,*-99,*-99,*-99
,462.3,1,*-99,*-99,*-99
,462.46,1,*-99,*-99,*-99
,462.63,1,*-99,*-99,*-99
,463.58,1,*-99,*-99,*-99
,463.76,1,*-99,*-99,*-99
,464.04,1,*-99,*-99,*-99
,464.89,1,*-99,*-99,*-99
,465.25,1,*-99,*-99,*-99
,465.56,1,*-99,*-99,*-99
,465.79,1,*-99,*-99,*-99
,466.35,1,*-99,*-99,*-99
,466.7,1,*-99,*-99,*-99
,467.5,1,*-99,*-99,*-99
,468.26,1,*-99,*-99,*-99
,469.55,1,*-99,*-99,*-99
,469.76,1,*-99,*-99,*-99
,474.92,1,*-99,*-99,*-99
,476.58,1,*-99,*-99,*-99
,476.93,1,*-99,*-99,*-99
,477.33,1,*-99,*-99,*-99
,478.89,1,*-99,*-99,*-99
,479.12,1,*-99,*-99,*-99
,479.76,1,*-99,*-99,*-99
,480.36,1,*-99,*-99,*-99
,480.57,1,*-99,*-99,*-99
,480.85,1,*-99,*-99,*-99
,481.0,1,*-99,*-99,*-99
,481.24,1,*-99,*-99,*-99
,482.22,1,*-99,*-99,*-99
,482.49,1,*-99,*-99,*-99
,482.69,1,*-99,*-99,*-99
,482.98,1,*-99,*-99,*-99
,483.57,1,*-99,*-99,*-99
,483.89,1,*-99,*-99,*-99
,484.57,1,*-99,*-99,*-99
,484.8,1,*-99,*-99,*-99
,485.29,1,*-99,*-99,*-99
,485.82,1,*-99,*-99,*-99
,486.24,1,*-99,*-99,*-99
,486.55,1,*-99,*-99,*-99
,486.81,1,*-99,*-99,*-99
,490.84,1,*-99,*-99,*-99
,491.33,1,*-99,*-99,*-99
,491.85,1,*-99,*-99,*-99
,492.4,1,*-99,*-99,*-99
,492.66,1,*-99,*-99,*-99
,493.27,1,*-99,*-99,*-99
,493.76,1,*-99,*-99,*-99
,494.19,1,*-99,*-99,*-99
,494.37,1,*-99,*-99,*-99
,494.6,1,*-99,*-99,*-99
,494.78,1,*-99,*-99,*-99
,495.08,1,*-99,*-99,*-99
,495.58,1,*-99,*-99,*-99
,495.77,1,*-99,*-99,*-99
,496.09,1,*-99,*-99,*-99
,496.27,1,*-99,*-99,*-99
,496.42,1,*-99,*-99,*-99
,496.87,1,*-99,*-99,*-99
,497.11,1,*-99,*-99,*-99
,497.24,1,*-99,*-99,*-99
,497.63,1,*-99,*-99,*-99
,498.06,1,*-99,*-99,*-99
,498.35,1,*-99,*-99,*-99
,498.74,1,*-99,*-99,*-99
,499.06,1,*-99,*-99,*-99
,502.94,1,*-99,*-99,*-99
,503.17,1,*-99,*-99,*-99
,503.48,1,*-99,*-99,*-99
,503.73,1,*-99,*-99,*-99
,503.92,1,*-99,*-99,*-99
,504.66,1,*-99,*-99,*-99
,505.56,1,*-99,*-99,*-99
,505.81,1,*-99,*-99,*-99
,505.99,1,*-99,*-99,*-99
,506.91,1,*-99,*-99,*-99
,507.18,1,*-99,*-99,*-99
,507.44,1,*-99,*-99,*-99
,509.13,1,*-99,*-99,*-99
,509.3,1,*-99,*-99,*-99
,509.61,1,*-99,*-99,*-99
,509.89,1,*-99,*-99,*-99
,510.41,1,*-99,*-99,*-99
,510.74,1,*-99,*-99,*-99
,511.18,1,*-99,*-99,*-99
,511.43,1,*-99,*-99,*-99
,511.74,1,*-99,*-99,*-99
,512.47,1,*-99,*-99,*-99
,512.72,1,*-99,*-99,*-99
,512.83,1,*-99,*-99,*-99
,513.24,1,*-99,*-99,*-99
,516.68,1,*-99,*-99,*-99
,517.16,1,*-99,*-99,*-99
,517.45,1,*-99,*-99,*-99
,519.51,1,*-99,*-99,*-99
,519.9,1,*-99,*-99,*-99
,520.13,1,*-99,*-99,*-99
,520.61,1,*-99,*-99,*-99
,520.84,1,*-99,*-99,*-99
,521.09,1,*-99,*-99,*-99
,521.43,1,*-99,*-99,*-99
,521.54,1,*-99,*-99,*-99
,521.68,1,*-99,*-99,*-99
,521.86,1,*-99,*-99,*-99
,522.52,1,*-99,*-99,*-99
,522.78,1,*-99,*-99,*-99
,522.94,1,*-99,*-99,*-99
,523.4,1,*-99,*-99,*-99
,523.56,1,*-99,*-99,*-99
,523.76,1,*-99,*-99,*-99
,524.15,1,*-99,*-99,*-99
,524.83,1,*-99,*-99,*-99
,525.11,1,*-99,*-99,*-99
,525.42,1,*-99,*-99,*-99
,525.58,1,*-99,*-99,*-99
,525.71,1,*-99,*-99,*-99
,555.07,1,*-99,*-99,*-99
,560.0,1,*-99,*-99,*-99
,560.97,1,*-99,*-99,*-99
,562.47,1,*-99,*-99,*-99
,563.32,1,*-99,*-99,*-99
,563.76,1,*-99,*-99,*-99
,564.21,1,*-99,*-99,*-99
,565.17,1,*-99,*-99,*-99
,565.51,1,*-99,*-99,*-99
,565.85,1,*-99,*-99,*-99
,566.18,1,*-99,*-99,*-99
,566.6,1,*-99,*-99,*-99
,566.87,1,*-99,*-99,*-99
,567.05,1,*-99,*-99,*-99
,567.33,1,*-99,*-99,*-99
,568.09,1,*-99,*-99,*-99
,568.32,1,*-99,*-99,*-99
,568.55,1,*-99,*-99,*-99
,568.77,1,*-99,*-99,*-99
,568.94,1,*-99,*-99,*-99
,569.14,1,*-99,*-99,*-99
,569.46,1,*-99,*-99,*-99
,569.81,1,*-99,*-99,*-99
,570.07,1,*-99,*-99,*-99
,571.15,1,*-99,*-99,*-99
,592.69,1,*-99,*-99,*-99
,592.95,1,*-99,*-99,*-99
,599.91,1,*-99,*-99,*-99
,601.36,1,*-99,*-99,*-99
,602.21,1,*-99,*-99,*-99
,602.98,1,*-99,*-99,*-99
,604.31,1,*-99,*-99,*-99
,604.79,1,*-99,*-99,*-99
,605.06,1,*-99,*-99,*-99
,605.3,1,*-99,*-99,*-99
,606.03,1,*-99,*-99,*-99
,606.37,1,*-99,*-99,*-99
,606.61,1,*-99,*-99,*-99
,606.79,1,*-99,*-99,*-99
,608.27,1,*-99,*-99,*-99
,608.46,1,*-99,*-99,*-99
,608.81,1,*-99,*-99,*-99
,609.26,1,*-99,*-99,*-99
,609.48,1,*-99,*-99,*-99
,609.78,1,*-99,*-99,*-99
,609.96,1,*-99,*-99,*-99
,610.57,1,*-99,*-99,*-99
,610.73,1,*-99,*-99,*-99
,610.91,1,*-99,*-99,*-99
,611.52,1,*-99,*-99,*-99
,615.13,1,*-99,*-99,*-99
,616.04,1,*-99,*-99,*-99
,616.42,1,*-99,*-99,*-99
,616.57,1,*-99,*-99,*-99
,616.73,1,*-99,*-99,*-99
,617.06,1,*-99,*-99,*-99
,617.24,1,*-99,*-99,*-99
,617.41,1,*-99,*-99,*-99
,617.62,1,*-99,*-99,*-99
,618.21,1,*-99,*-99,*-99
,618.43,1,*-99,*-99,*-99
,618.74,1,*-99,*-99,*-99
,618.83,1,*-99,*-99,*-99
,619.44,1,*-99,*-99,*-99
,619.75,1,*-99,*-99,*-99
,620.21,1,*-99,*-99,*-99
,620.74,1,*-99,*-99,*-99
,621.0,1,*-99,*-99,*-99
,621.19,1,*-99,*-99,*-99
,621.37,1,*-99,*-99,*-99
,621.74,1,*-99,*-99,*-99
,621.92,1,*-99,*-99,*-99
,622.52,1,*-99,*-99,*-99
,622.69,1,*-99,*-99,*-99
,623.01,1,*-99,*-99,*-99
,629.86,1,*-99,*-99,*-99
,630.34,1,*-99,*-99,*-99
,630.66,1,*-99,*-99,*-99
,631.8,1,*-99,*-99,*-99
,632.14,1,*-99,*-99,*-99
,632.4,1,*-99,*-99,*-99
,632.71,1,*-99,*-99,*-99
,633.6,1,*-99,*-99,*-99
,633.85,1,*-99,*-99,*-99
,634.42,1,*-99,*-99,*-99
,634.64,1,*-99,*-99,*-99
,635.35,1,*-99,*-99,*-99
,635.64,1,*-99,*-99,*-99
,635.93,1,*-99,*-99,*-99
,636.4,1,*-99,*-99,*-99
,636.68,1,*-99,*-99,*-99
,636.91,1,*-99,*-99,*-99
,637.47,1,*-99,*-99,*-99
,637.91,1,*-99,*-99,*-99
,638.13,1,*-99,*-99,*-99
,638.31,1,*-99,*-99,*-99
,638.66,1,*-99,*-99,*-99
,638.88,1,*-99,*-99,*-99
,639.68,1,*-99,*-99,*-99
,639.86,1,*-99,*-99,*-99
,643.59,1,*-99,*-99,*-99
,645.13,1,*-99,*-99,*-99
,645.39,1,*-99,*-99,*-99
,645.62,1,*-99,*-99,*-99
,646.49,1,*-99,*-99,*-99
,647.22,1,*-99,*-99,*-99
,647.38,1,*-99,*-99,*-99
,647.59,1,*-99,*-99,*-99
,648.37,1,*-99,*-99,*-99
,648.67,1,*-99,*-99,*-99
,648.81,1,*-99,*-99,*-99
,649.23,1,*-99,*-99,*-99
,649.38,1,*-99,*-99,*-99
,649.92,1,*-99,*-99,*-99
,650.19,1,*-99,*-99,*-99
,650.84,1,*-99,*-99,*-99
,651.17,1,*-99,*-99,*-99
,651.43,1,*-99,*-99,*-99
,651.74,1,*-99,*-99,*-99
,651.83,1,*-99,*-99,*-99
,652.35,1,*-99,*-99,*-99
,652.64,1,*-99,*-99,*-99
,652.9,1,*-99,*-99,*-99
,653.29,1,*-99,*-99,*-99
,653.63,1,*-99,*-99,*-99
,665.43,1,*-99,*-99,*-99
,665.78,1,*-99,*-99,*-99
,666.14,1,*-99,*-99,*-99
,666.54,1,*-99,*-99,*-99
,666.9,1,*-99,*-99,*-99
,667.17,1,*-99,*-99,*-99
,667.41,1,*-99,*-99,*-99
,667.71,1,*-99,*-99,*-99
,667.85,1,*-99,*-99,*-99
,668.21,1,*-99,*-99,*-99
,669.76,1,*-99,*-99,*-99
,670.01,1,*-99,*-99,*-99
,670.4,1,*-99,*-99,*-99
,670.78,1,*-99,*-99,*-99
,671.19,1,*-99,*-99,*-99
,671.39,1,*-99,*-99,*-99
,671.64,1,*-99,*-99,*-99
,672.2,1,*-99,*-99,*-99
,672.38,1,*-99,*-99,*-99
,672.5,1,*-99,*-99,*-99
,672.66,1,*-99,*-99,*-99
,672.92,1,*-99,*-99,*-99
,673.12,1,*-99,*-99,*-99
,673.45,1,*-99,*-99,*-99
,673.85,1,*-99,*-99,*-99
,678.43,1,*-99,*-99,*-99
,678.74,1,*-99,*-99,*-99
,678.88,1,*-99,*-99,*-99
,679.26,1,*-99,*-99,*-99
,680.88,1,*-99,*-99,*-99
,681.95,1,*-99,*-99,*-99
,682.16,1,*-99,*-99,*-99
,682.44,1,*-99,*-99,*-99
,682.79,1,*-99,*-99,*-99
,683.24,1,*-99,*-99,*-99
,683.51,1,*-99,*-99,*-99
,683.68,1,*-99,*-99,*-99
,683.78,1,*-99,*-99,*-99
,684.39,1,*-99,*-99,*-99
,684.84,1,*-99,*-99,*-99
,685.09,1,*-99,*-99,*-99
,685.54,1,*-99,*-99,*-99
,685.74,1,*-99,*-99,*-99
,686.99,1,*-99,*-99,*-99
,687.24,1,*-99,*-99,*-99
,687.63,1,*-99,*-99,*-99
,687.95,1,*-99,*-99,*-99
,688.15,1,*-99,*-99,*-99
,688.39,1,*-99,*-99,*-99
,688.61,1,*-99,*-99,*-99
,691.98,1,*-99,*-99,*-99
,693.11,1,*-99,*-99,*-99
,693.41,1,*-99,*-99,*-99
,693.66,1,*-99,*-99,*-99
,693.95,1,*-99,*-99,*-99
