date,time,fr25,fr50,fr75,fr100
,95.89,1,*-99,*-99,*-99
,96.87,1,*-99,*-99,*-99
,97.27,1,*-99,*-99,*-99
,97.7,1,*-99,*-99,*-99
,98.26,1,*-99,*-99,*-99
,98.42,1,*-99,*-99,*-99
,98.83,1,*-99,*-99,*-99
,99.37,1,*-99,*-99,*-99
,99.9,1,*-99,*-99,*-99
,101.01,1,*-99,*-99,*-99
,101.37,1,*-99,*-99,*-99
,101.85,1,*-99,*-99,*-99
,108.09,1,*-99,*-99,*-99
,110.74,1,*-99,*-99,*-99
,111.32,1,*-99,*-99,*-99
,123.55,1,*-99,*-99,*-99
,123.84,1,*-99,*-99,*-99
,124.21,1,*-99,*-99,*-99
,124.86,1,*-99,*-99,*-99
,125.22,1,*-99,*-99,*-99
,125.71,1,*-99,*-99,*-99
,126.05,1,*-99,*-99,*-99
,126.93,1,*-99,*-99,*-99
,127.3,1,*-99,*-99,*-99
,127.74,1,*-99,*-99,*-99
,128.81,1,*-99,*-99,*-99
,129.61,1,*-99,*-99,*-99
,130.47,1,*-99,*-99,*-99
,132.2,1,*-99,*-99,*-99
,134.32,1,*-99,*-99,*-99
,137.18,1,*-99,*-99,*-99
,137.52,1,*-99,*-99,*-99
,138.09,1,*-99,*-99,*-99
,138.67,1,*-99,*-99,*-99
,139.34,1,*-99,*-99,*-99
,139.71,1,*-99,*-99,*-99
,140.07,1,*-99,*-99,*-99
,146.06,1,*-99,*-99,*-99
,147.23,1,*-99,*-99,*-99
,149.97,1,*-99,*-99,*-99
,150.93,1,*-99,*-99,*-99
,151.35,1,*-99,*-99,*-99
,152.01,1,*-99,*-99,*-99
,154.62,1,*-99,*-99,*-99
,154.96,1,*-99,*-99,*-99
,155.39,1,*-99,*-99,*-99
,155.77,1,*-99,*-99,*-99
,156.26,1,*-99,*-99,*-99
,156.68,1,*-99,*-99,*-99
,157.21,1,*-99,*-99,*-99
,158.0,1,*-99,*-99,*-99
,158.34,1,*-99,*-99,*-99
,158.61,1,*-99,*-99,*-99
,159.14,1,*-99,*-99,*-99
,159.42,1,*-99,*-99,*-99
,159.81,1,*-99,*-99,*-99
,161.76,1,*-99,*-99,*-99
,162.03,1,*-99,*-99,*-99
,162.43,1,*-99,*-99,*-99
,162.88,1,*-99,*-99,*-99
,163.21,1,*-99,*-99,*-99
,163.45,1,*-99,*-99,*-99
,187.95,1,*-99,*-99,*-99
,188.27,1,*-99,*-99,*-99
,188.62,1,*-99,*-99,*-99
,189.02,1,*-99,*-99,*-99
,189.65,1,*-99,*-99,*-99
,190.19,1,*-99,*-99,*-99
,192.92,1,*-99,*-99,*-99
,193.55,1,*-99,*-99,*-99
,194.15,1,*-99,*-99,*-99
,194.4,1,*-99,*-99,*-99
,208.44,1,*-99,*-99,*-99
,208.75,1,*-99,*-99,*-99
,209.27,1,*-99,*-99,*-99
,209.73,1,*-99,*-99,*-99
,209.89,1,*-99,*-99,*-99
,210.16,1,*-99,*-99,*-99
,210.5,1,*-99,*-99,*-99
,210.95,1,*-99,*-99,*-99
,211.52,1,*-99,*-99,*-99
,211.8,1,*-99,*-99,*-99
,212.16,1,*-99,*-99,*-99
,212.9,1,*-99,*-99,*-99
,213.27,1,*-99,*-99,*-99
,213.49,1,*-99,*-99,*-99
,213.77,1,*-99,*-99,*-99
,230.33,0,*-99,*-99,*-99
,262.57,1,*-99,*-99,*-99
,263.05,1,*-99,*-99,*-99
,263.33,1,*-99,*-99,*-99
,263.82,1,*-99,*-99,*-99
,264.28,1,*-99,*-99,*-99
,264.49,1,*-99,*-99,*-99
,265.07,1,*-99,*-99,*-99
,266.15,1,*-99,*-99,*-99
,266.67,1,*-99,*-99,*-99
,267.43,1,*-99,*-99,*-99
,267.81,1,*-99,*-99,*-99
,268.16,1,*-99,*-99,*-99
,268.52,1,*-99,*-99,*-99
,269.31,1,*-99,*-99,*-99
,270.15,1,*-99,*-99,*-99
,270.5,1,*-99,*-99,*-99
,271.51,1,*-99,*-99,*-99
,271.85,1,*-99,*-99,*-99
,272.84,1,*-99,*-99,*-99
,273.06,1,*-99,*-99,*-99
,273.4,1,*-99,*-99,*-99
,273.88,1,*-99,*-99,*-99
,274.33,1,*-99,*-99,*-99
,274.47,1,*-99,*-99,*-99
,275.03,1,*-99,*-99,*-99
,278.66,1,*-99,*-99,*-99
,279.2,1,*-99,*-99,*-99
,280.63,1,*-99,*-99,*-99
,280.86,1,*-99,*-99,*-99
,281.26,1,*-99,*-99,*-99
,281.73,1,*-99,*-99,*-99
,282.79,1,*-99,*-99,*-99
,283.7,1,*-99,*-99,*-99
,283.97,1,*-99,*-99,*-99
,284.31,1,*-99,*-99,*-99
,284.77,1,*-99,*-99,*-99
,285.94,1,*-99,*-99,*-99
,287.27,1,*-99,*-99,*-99
,287.55,1,*-99,*-99,*-99
,287.96,1,*-99,*-99,*-99
,288.48,1,*-99,*-99,*-99
,288.74,1,*-99,*-99,*-99
,290.06,1,*-99,*-99,*-99
,290.38,1,*-99,*-99,*-99
,291.3,1,*-99,*-99,*-99
,292.44,1,*-99,*-99,*-99
,293.1,1,*-99,*-99,*-99
,293.43,1,*-99,*-99,*-99
,293.9,1,*-99,*-99,*-99
,294.24,1,*-99,*-99,*-99
,298.35,1,*-99,*-99,*-99
,298.64,1,*-99,*-99,*-99
,299.0,1,*-99,*-99,*-99
,299.3,1,*-99,*-99,*-99
,299.67,1,*-99,*-99,*-99
,300.18,1,*-99,*-99,*-99
,300.42,1,*-99,*-99,*-99
,301.26,1,*-99,*-99,*-99
,302.16,1,*-99,*-99,*-99
,302.75,1,*-99,*-99,*-99
,303.08,1,*-99,*-99,*-99
,303.94,1,*-99,*-99,*-99
,304.19,1,*-99,*-99,*-99
,304.84,1,*-99,*-99,*-99
,305.44,1,*-99,*-99,*-99
,306.15,1,*-99,*-99,*-99
,307.2,1,*-99,*-99,*-99
,307.64,1,*-99,*-99,*-99
,307.99,1,*-99,*-99,*-99
,308.37,1,*-99,*-99,*-99
,309.47,1,*-99,*-99,*-99
,311.3,1,*-99,*-99,*-99
,311.5,1,*-99,*-99,*-99
,312.26,1,*-99,*-99,*-99
,312.72,1,*-99,*-99,*-99
,318.49,1,*-99,*-99,*-99
,319.39,1,*-99,*-99,*-99
,319.62,1,*-99,*-99,*-99
,319.95,1,*-99,*-99,*-99
,320.94,1,*-99,*-99,*-99
,321.94,1,*-99,*-99,*-99
,322.14,1,*-99,*-99,*-99
,322.5,1,*-99,*-99,*-99
,322.89,1,*-99,*-99,*-99
,323.27,1,*-99,*-99,*-99
,323.77,1,*-99,*-99,*-99
,324.23,1,*-99,*-99,*-99
,324.46,1,*-99,*-99,*-99
,325.95,1,*-99,*-99,*-99
,326.39,1,*-99,*-99,*-99
,326.89,1,*-99,*-99,*-99
,327.15,1,*-99,*-99,*-99
,327.54,1,*-99,*-99,*-99
,329.01,1,*-99,*-99,*-99
,329.3,1,*-99,*-99,*-99
,329.58,1,*-99,*-99,*-99
,329.96,1,*-99,*-99,*-99
,332.35,1,*-99,*-99,*-99
,332.63,1,*-99,*-99,*-99
,332.97,1,*-99,*-99,*-99
,354.16,1,*-99,*-99,*-99
,354.61,1,*-99,*-99,*-99
,355.0,1,*-99,*-99,*-99
,356.1,1,*-99,*-99,*-99
,356.4,1,*-99,*-99,*-99
,356.73,1,*-99,*-99,*-99
,357.61,1,*-99,*-99,*-99
,358.17,1,*-99,*-99,*-99
,358.44,1,*-99,*-99,*-99
,358.85,1,*-99,*-99,*-99
,359.67,1,*-99,*-99,*-99
,360.25,1,*-99,*-99,*-99
,360.61,1,*-99,*-99,*-99
,362.17,1,*-99,*-99,*-99
,362.38,1,*-99,*-99,*-99
,364.57,1,*-99,*-99,*-99
,364.89,1,*-99,*-99,*-99
,365.35,1,*-99,*-99,*-99
,365.7,1,*-99,*-99,*-99
,366.5,1,*-99,*-99,*-99
,367.1,1,*-99,*-99,*-99
,367.4,1,*-99,*-99,*-99
,367.8,1,*-99,*-99,*-99
,369.44,1,*-99,*-99,*-99
,372.04,1,*-99,*-99,*-99
,378.11,1,*-99,*-99,*-99
,378.37,1,*-99,*-99,*-99
,381.29,1,*-99,*-99,*-99
,381.59,1,*-99,*-99,*-99
,381.92,1,*-99,*-99,*-99
,382.28,1,*-99,*-99,*-99
,382.72,1,*-99,*-99,*-99
,382.96,1,*-99,*-99,*-99
,383.69,1,*-99,*-99,*-99
,383.96,1,*-99,*-99,*-99
,384.31,1,*-99,*-99,*-99
,385.74,1,*-99,*-99,*-99
,386.09,1,*-99,*-99,*-99
,386.41,1,*-99,*-99,*-99
,386.9,1,*-99,*-99,*-99
,388.83,1,*-99,*-99,*-99
,389.56,1,*-99,*-99,*-99
,389.84,1,*-99,*-99,*-99
,390.63,1,*-99,*-99,*-99
,391.05,1,*-99,*-99,*-99
,392.09,1,*-99,*-99,*-99
,392.24,1,*-99,*-99,*-99
,392.56,1,*-99,*-99,*-99
,392.93,1,*-99,*-99,*-99
,394.44,1,*-99,*-99,*-99
,399.21,1,*-99,*-99,*-99
,400.21,1,*-99,*-99,*-99
,402.6,1,*-99,*-99,*-99
,402.91,1,*-99,*-99,*-99
,403.56,1,*-99,*-99,*-99
,404.03,1,*-99,*-99,*-99
,404.25,1,*-99,*-99,*-99
,404.66,1,*-99,*-99,*-99
,405.72,1,*-99,*-99,*-99
,405.93,1,*-99,*-99,*-99
,407.09,1,*-99,*-99,*-99
,407.51,1,*-99,*-99,*-99
,407.84,1,*-99,*-99,*-99
,408.11,1,*-99,*-99,*-99
,409.03,1,*-99,*-99,*-99
,409.43,1,*-99,*-99,*-99
,409.67,1,*-99,*-99,*-99
,410.7,1,*-99,*-99,*-99
,411.08,1,*-99,*-99,*-99
,411.49,1,*-99,*-99,*-99
,411.81,1,*-99,*-99,*-99
,412.11,1,*-99,*-99,*-99
,412.55,1,*-99,*-99,*-99
,413.03,1,*-99,*-99,*-99
,413.24,1,*-99,*-99,*-99
,437.0,1,*-99,*-99,*-99
,443.33,1,*-99,*-99,*-99
,443.82,1,*-99,*-99,*-99
,444.51,1,*-99,*-99,*-99
,444.85,1,*-99,*-99,*-99
,445.28,1,*-99,*-99,*-99
,445.67,1,*-99,*-99,*-99
,445.81,1,*-99,*-99,*-99
,446.85,1,*-99,*-99,*-99
,447.28,1,*-99,*-99,*-99
,447.61,1,*-99,*-99,*-99
,447.93,1,*-99,*-99,*-99
,448.23,1,*-99,*-99,*-99
,448.56,1,*-99,*-99,*-99
,448.81,1,*-99,*-99,*-99
,449.31,1,*-99,*-99,*-99
,449.76,1,*-99,*-99,*-99
,450.44,1,*-99,*-99,*-99
,450.69,1,*-99,*-99,*-99
,451.49,1,*-99,*-99,*-99
,451.78,1,*-99,*-99,*-99
,452.18,1,*-99,*-99,*-99
,452.72,1,*-99,*-99,*-99
,453.02,1,*-99,*-99,*-99
,453.25,1,*-99,*-99,*-99
,484.3,1,*-99,*-99,*-99
,484.8,1,*-99,*-99,*-99
,485.45,1,*-99,*-99,*-99
,485.84,1,*-99,*-99,*-99
,486.22,1,*-99,*-99,*-99
,486.67,1,*-99,*-99,*-99
,486.94,1,*-99,*-99,*-99
,487.55,1,*-99,*-99,*-99
,487.79,1,*-99,*-99,*-99
,488.14,1,*-99,*-99,*-99
,488.46,1,*-99,*-99,*-99
,489.11,1,*-99,*-99,*-99
,489.36,1,*-99,*-99,*-99
,489.76,1,*-99,*-99,*-99
,490.05,1,*-99,*-99,*-99
,490.46,1,*-99,*-99,*-99
,492.39,1,*-99,*-99,*-99
,493.11,1,*-99,*-99,*-99
,493.27,1,*-99,*-99,*-99
,493.72,1,*-99,*-99,*-99
,494.65,1,*-99,*-99,*-99
,496.14,1,*-99,*-99,*-99
,496.63,1,*-99,*-99,*-99
,497.38,1,*-99,*-99,*-99
,497.76,1,*-99,*-99,*-99
,540.37,1,*-99,*-99,*-99
,542.7,1,*-99,*-99,*-99
,546.6,1,*-99,*-99,*-99
,547.29,1,*-99,*-99,*-99
,547.68,1,*-99,*-99,*-99
,548.01,1,*-99,*-99,*-99
,548.33,1,*-99,*-99,*-99
,548.93,1,*-99,*-99,*-99
,549.19,1,*-99,*-99,*-99
,549.54,1,*-99,*-99,*-99
,550.72,1,*-99,*-99,*-99
,550.82,1,*-99,*-99,*-99
,550.97,1,*-99,*-99,*-99
,551.61,1,*-99,*-99,*-99
,552.04,1,*-99,*-99,*-99
,552.83,1,*-99,*-99,*-99
,553.25,1,*-99,*-99,*-99
,553.74,1,*-99,*-99,*-99
,554.68,1,*-99,*-99,*-99
,555.45,1,*-99,*-99,*-99
,555.79,1,*-99,*-99,*-99
,556.19,1,*-99,*-99,*-99
,556.6,1,*-99,*-99,*-99
,556.88,1,*-99,*-99,*-99
,557.36,1,*-99,*-99,*-99
,562.92,1,*-99,*-99,*-99
,563.24,1,*-99,*-99,*-99
,563.68,1,*-99,*-99,*-99
,564.0,1,*-99,*-99,*-99
,564.36,1,*-99,*-99,*-99
,564.93,1,*-99,*-99,*-99
,565.33,1,*-99,*-99,*-99
,565.98,1,*-99,*-99,*-99
,566.99,1,*-99,*-99,*-99
,567.25,1,*-99,*-99,*-99
,567.97,1,*-99,*-99,*-99
,568.82,1,*-99,*-99,*-99
,569.23,1,*-99,*-99,*-99
,570.02,1,*-99,*-99,*-99
,570.88,1,*-99,*-99,*-99
,571.79,1,*-99,*-99,*-99
,572.2,1,*-99,*-99,*-99
,572.58,1,*-99,*-99,*-99
,574.2,1,*-99,*-99,*-99
,574.63,1,*-99,*-99,*-99
,574.96,1,*-99,*-99,*-99
,575.36,1,*-99,*-99,*-99
,576.05,1,*-99,*-99,*-99
,576.38,1,*-99,*-99,*-99
,576.69,1,*-99,*-99,*-99
,580.86,1,*-99,*-99,*-99
,581.2,1,*-99,*-99,*-99
,581.49,1,*-99,*-99,*-99
,581.73,1,*-99,*-99,*-99
,583.4,1,*-99,*-99,*-99
,584.15,1,*-99,*-99,*-99
,584.39,1,*-99,*-99,*-99
,584.72,1,*-99,*-99,*-99
,585.01,1,*-99,*-99,*-99
,585.94,1,*-99,*-99,*-99
,586.92,1,*-99,*-99,*-99
,588.27,1,*-99,*-99,*-99
,589.68,1,*-99,*-99,*-99
,589.77,1,*-99,*-99,*-99
,590.1,1,*-99,*-99,*-99
,590.43,1,*-99,*-99,*-99
,591.13,1,*-99,*-99,*-99
,592.26,1,*-99,*-99,*-99
,592.53,1,*-99,*-99,*-99
,592.84,1,*-99,*-99,*-99
,593.15,1,*-99,*-99,*-99
,593.61,1,*-99,*-99,*-99
,594.24,1,*-99,*-99,*-99
,594.58,1,*-99,*-99,*-99
,595.72,1,*-99,*-99,*-99
,600.95,1,*-99,*-99,*-99
,601.22,1,*-99,*-99,*-99
,601.61,1,*-99,*-99,*-99
,602.2,1,*-99,*-99,*-99
,602.54,1,*-99,*-99,*-99
,602.82,1,*-99,*-99,*-99
,603.26,1,*-99,*-99,*-99
,603.54,1,*-99,*-99,*-99
,603.93,1,*-99,*-99,*-99
,604.84,1,*-99,*-99,*-99
,605.07,1,*-99,*-99,*-99
,605.38,1,*-99,*-99,*-99
,605.98,1,*-99,*-99,*-99
,606.26,1,*-99,*-99,*-99
,606.69,1,*-99,*-99,*-99
,608.23,1,*-99,*-99,*-99
,609.35,1,*-99,*-99,*-99
,609.58,1,*-99,*-99,*-99
,609.88,1,*-99,*-99,*-99
,610.22,1,*-99,*-99,*-99
,611.02,1,*-99,*-99,*-99
,611.82,1,*-99,*-99,*-99
,612.14,1,*-99,*-99,*-99
,612.55,1,*-99,*-99,*-99
,612.86,1,*-99,*-99,*-99
,618.3,1,*-99,*-99,*-99
,618.6,1,*-99,*-99,*-99
,618.81,1,*-99,*-99,*-99
,619.04,1,*-99,*-99,*-99
,619.48,1,*-99,*-99,*-99
,619.71,1,*-99,*-99,*-99
,621.03,1,*-99,*-99,*-99
,621.56,1,*-99,*-99,*-99
,621.85,1,*-99,*-99,*-99
,622.18,1,*-99,*-99,*-99
,623.07,1,*-99,*-99,*-99
,624.8,1,*-99,*-99,*-99
,625.6,1,*-99,*-99,*-99
,626.02,1,*-99,*-99,*-99
,626.29,1,*-99,*-99,*-99
,626.64,1,*-99,*-99,*-99
,630.46,1,*-99,*-99,*-99
,630.71,1,*-99,*-99,*-99
,630.99,1,*-99,*-99,*-99
,631.32,1,*-99,*-99,*-99
,631.59,1,*-99,*-99,*-99
,633.79,1,*-99,*-99,*-99
,634.05,1,*-99,*-99,*-99
,634.38,1,*-99,*-99,*-99
,634.82,1,*-99,*-99,*-99
,639.85,1,*-99,*-99,*-99
,640.13,1,*-99,*-99,*-99
,640.37,1,*-99,*-99,*-99
,641.1,1,*-99,*-99,*-99
,643.55,1,*-99,*-99,*-99
,644.19,1,*-99,*-99,*-99
,644.47,1,*-99,*-99,*-99
,644.67,1,*-99,*-99,*-99
,645.17,1,*-99,*-99,*-99
,645.72,1,*-99,*-99,*-99
,647.72,1,*-99,*-99,*-99
,648.05,1,*-99,*-99,*-99
,648.36,1,*-99,*-99,*-99
,649.01,1,*-99,*-99,*-99
,649.47,1,*-99,*-99,*-99
,652.55,1,*-99,*-99,*-99
,653.26,1,*-99,*-99,*-99
,653.62,1,*-99,*-99,*-99
,653.98,1,*-99,*-99,*-99
,654.67,1,*-99,*-99,*-99
,655.48,1,*-99,*-99,*-99
,655.9,1,*-99,*-99,*-99
,656.03,1,*-99,*-99,*-99
,656.83,1,*-99,*-99,*-99
,657.11,1,*-99,*-99,*-99
,682.88,1,*-99,*-99,*-99
,683.86,1,*-99,*-99,*-99
,684.31,1,*-99,*-99,*-99
,684.65,1,*-99,*-99,*-99
,684.95,1,*-99,*-99,*-99
,685.41,1,*-99,*-99,*-99
,685.62,1,*-99,*-99,*-99
,685.87,1,*-99,*-99,*-99
,688.25,1,*-99,*-99,*-99
,688.54,1,*-99,*-99,*-99
,688.84,1,*-99,*-99,*-99
,689.42,1,*-99,*-99,*-99
,689.69,1,*-99,*-99,*-99
,689.97,1,*-99,*-99,*-99
,694.62,1,*-99,*-99,*-99
,694.96,1,*-99,*-99,*-99
,695.28,1,*-99,*-99,*-99
,695.97,1,*-99,*-99,*-99
,697.05,1,*-99,*-99,*-99
,697.34,1,*-99,*-99,*-99
,697.67,1,*-99,*-99,*-99
,698.68,1,*-99,*-99,*-99
,699.24,1,*-99,*-99,*-99
,699.3,1,*-99,*-99,*-99
,699.86,1,*-99,*-99,*-99
,705.77,1,*-99,*-99,*-99
,706.17,1,*-99,*-99,*-99
,708.27,1,*-99,*-99,*-99
,709.3,1,*-99,*-99,*-99
,709.76,1,*-99,*-99,*-99
,709.94,1,*-99,*-99,*-99
,710.14,1,*-99,*-99,*-99
,710.47,1,*-99,*-99,*-99
,710.81,1,*-99,*-99,*-99
,711.12,1,*-99,*-99,*-99
,711.52,1,*-99,*-99,*-99
,712.22,1,*-99,*-99,*-99
,713.84,1,*-99,*-99,*-99
,714.28,1,*-99,*-99,*-99
,715.32,1,*-99,*-99,*-99
,716.13,1,*-99,*-99,*-99
,716.61,1,*-99,*-99,*-99
,717.87,1,*-99,*-99,*-99
,718.08,1,*-99,*-99,*-99
,718.46,1,*-99,*-99,*-99
,720.39,1,*-99,*-99,*-99
,720.67,1,*-99,*-99,*-99
,721.02,1,*-99,*-99,*-99
,721.78,1,*-99,*-99,*-99
,722.25,1,*-99,*-99,*-99
,726.99,1,*-99,*-99,*-99
,727.83,1,*-99,*-99,*-99
,729.18,1,*-99,*-99,*-99
,730.13,1,*-99,*-99,*-99
,730.42,1,*-99,*-99,*-99
,730.69,1,*-99,*-99,*-99
,730.94,1,*-99,*-99,*-99
,731.21,1,*-99,*-99,*-99
,733.5,1,*-99,*-99,*-99
,733.8,1,*-99,*-99,*-99
,734.1,1,*-99,*-99,*-99
,734.39,1,*-99,*-99,*-99
,734.94,1,*-99,*-99,*-99
,735.48,1,*-99,*-99,*-99
,737.83,1,*-99,*-99,*-99
,738.56,1,*-99,*-99,*-99
,739.28,1,*-99,*-99,*-99
,739.58,1,*-99,*-99,*-99
,741.13,1,*-99,*-99,*-99
,741.4,1,*-99,*-99,*-99
,741.77,1,*-99,*-99,*-99
,742.53,1,*-99,*-99,*-99
,742.92,1,*-99,*-99,*-99
,743.36,1,*-99,*-99,*-99
,743.68,1,*-99,*-99,*-99
,749.28,1,*-99,*-99,*-99
,749.41,1,*-99,*-99,*-99
,749.66,1,*-99,*-99,*-99
,749.88,1,*-99,*-99,*-99
,750.22,1,*-99,*-99,*-99
,750.56,1,*-99,*-99,*-99
,750.94,1,*-99,*-99,*-99
,752.02,1,*-99,*-99,*-99
,752.27,1,*-99,*-99,*-99
,753.82,1,*-99,*-99,*-99
,754.2,1,*-99,*-99,*-99
,754.43,1,*-99,*-99,*-99
,754.99,1,*-99,*-99,*-99
,755.29,1,*-99,*-99,*-99
,756.2,1,*-99,*-99,*-99
,756.41,1,*-99,*-99,*-99
,756.69,1,*-99,*-99,*-99
,757.02,1,*-99,*-99,*-99
,757.86,1,*-99,*-99,*-99
,758.15,1,*-99,*-99,*-99
,758.4,1,*-99,*-99,*-99
,758.73,1,*-99,*-99,*-99
,759.05,1,*-99,*-99,*-99
,760.73,1,*-99,*-99,*-99
,761.13,1,*-99,*-99,*-99
,768.76,1,*-99,*-99,*-99
,769.54,1,*-99,*-99,*-99
,769.71,1,*-99,*-99,*-99
,769.85,1,*-99,*-99,*-99
,769.99,1,*-99,*-99,*-99
,770.14,1,*-99,*-99,*-99
,770.91,1,*-99,*-99,*-99
,772.75,1,*-99,*-99,*-99
,773.38,1,*-99,*-99,*-99
,773.59,1,*-99,*-99,*-99
,774.01,1,*-99,*-99,*-99
,774.2,1,*-99,*-99,*-99
,774.39,1,*-99,*-99,*-99
,775.36,1,*-99,*-99,*-99
,776.26,1,*-99,*-99,*-99
,778.0,1,*-99,*-99,*-99
,779.05,1,*-99,*-99,*-99
,780.01,1,*-99,*-99,*-99
,786.63,1,*-99,*-99,*-99
,787.11,1,*-99,*-99,*-99
,787.6,1,*-99,*-99,*-99
,787.83,1,*-99,*-99,*-99
,788.22,1,*-99,*-99,*-99
,788.62,1,*-99,*-99,*-99
,788.92,1,*-99,*-99,*-99
,797.19,1,*-99,*-99,*-99
,798.27,1,*-99,*-99,*-99
,798.65,1,*-99,*-99,*-99
,798.89,1,*-99,*-99,*-99
,799.11,1,*-99,*-99,*-99
,799.41,1,*-99,*-99,*-99
,799.92,1,*-99,*-99,*-99
,800.23,1,*-99,*-99,*-99
